position (m),time (ms)
0.34174081683158875,6202.166666666667
0.3489302396774292,6202.2
0.35611963272094727,6202.233333333334
0.36330902576446533,6202.266666666666
0.3669138252735138,6202.3
0.37049344182014465,6202.333333333333
0.3776828348636627,6202.366666666667
0.3813025951385498,6202.4
0.38486725091934204,6202.433333333333
0.388496994972229,6202.466666666666
0.388496994972229,6202.5
0.388496994972229,6202.533333333334
0.3920416831970215,6202.566666666667
0.3956913948059082,6202.6
0.3992260992527008,6202.633333333333
0.402885764837265,6202.666666666667
0.402885764837265,6202.7
0.402885764837265,6202.733333333334
0.40640053153038025,6202.766666666666
0.4170997142791748,6202.8
0.4279737174510956,6202.833333333333
0.43866291642189026,6202.866666666667
0.4495469033718109,6202.9
0.45673632621765137,6202.933333333333
0.46741053462028503,6202.966666666666
0.4783095121383667,6203.0
0.4889737665653229,6203.033333333334
0.5033525824546814,6203.066666666667
0.5142664909362793,6203.1
0.5214558839797974,6203.133333333333
0.5321002006530762,6203.166666666667
0.5430290699005127,6203.2
0.5502184629440308,6203.233333333334
0.560847818851471,6203.266666666666
0.5752266049385071,6203.3
0.5896053910255432,6203.333333333333
0.6005592346191406,6203.366666666667
0.611168622970581,6203.4
0.6289623975753784,6203.433333333333
0.6403005719184875,6203.466666666666
0.6437056064605713,6203.5
0.654295027256012,6203.533333333334
0.7060192823410034,6203.566666666667
0.7554108500480652,6203.6
0.7554108500480652,6203.633333333333
0.758790910243988,6203.666666666667
0.7626051902770996,6203.7
0.7592350840568542,6203.733333333334
0.7554108500480652,6203.766666666666
0.7554108500480652,6203.8
0.7487005591392517,6203.833333333333
0.7376719117164612,6203.866666666667
0.7605888843536377,6203.9
0.7980630993843079,6203.933333333333
0.812441885471344,6203.966666666666
0.8268207311630249,6204.0
0.8378742933273315,6204.033333333334
0.848383903503418,6204.066666666667
0.8594474792480469,6204.1
0.8699471354484558,6204.133333333333
0.8810206651687622,6204.166666666667
0.8915103673934937,6204.2
0.9058891534805298,6204.233333333334
0.9202679395675659,6204.266666666666
0.934646725654602,6204.3
0.949025571346283,6204.333333333333
0.9634043574333191,6204.366666666667
0.9745128154754639,6204.4
0.9882329106330872,6204.433333333333
1.0098011493682861,6204.466666666666
1.034624695777893,6204.5
1.0601319074630737,6204.533333333334
1.081700086593628,6204.566666666667
1.096787452697754,6204.6
1.103976845741272,6204.633333333333
1.1143966913223267,6204.666666666667
1.1255500316619873,6204.7
1.1359599828720093,6204.733333333334
1.1535542011260986,6204.766666666666
1.1751223802566528,6204.8
1.196690559387207,6204.833333333333
1.2182587385177612,6204.866666666667
1.246217966079712,6204.9
1.2789745330810547,6204.933333333333
1.301361083984375,6204.966666666666
1.3157398700714111,6205.0
1.3301186561584473,6205.033333333334
1.3413268327713013,6205.066666666667
1.3516818284988403,6205.1
1.3692212104797363,6205.133333333333
1.3907893896102905,6205.166666666667
1.4123576879501343,6205.2
1.4339258670806885,6205.233333333334
1.4554940462112427,6205.266666666666
1.4739265441894531,6205.3
1.4914360046386719,6205.333333333333
1.5098786354064941,6205.366666666667
1.5242574214935303,6205.4
1.5386362075805664,6205.433333333333
1.5561256408691406,6205.466666666666
1.5776939392089844,6205.5
1.5992621183395386,6205.533333333334
1.6177345514297485,6205.566666666667
1.6352040767669678,6205.6
1.6691153049468994,6205.633333333333
1.69479501247406,6205.666666666667
1.7183634042739868,6205.7
1.7615724802017212,6205.733333333334
1.7759512662887573,6205.766666666666
1.7903300523757935,6205.8
1.8016530275344849,6205.833333333333
1.8118932247161865,6205.866666666667
1.8232262134552002,6205.9
1.8304156064987183,6205.933333333333
1.8376049995422363,6205.966666666666
1.847825288772583,6206.0
1.8622040748596191,6206.033333333334
1.8796038627624512,6206.066666666667
1.8981560468673706,6206.1
1.9155458211898804,6206.133333333333
1.9341081380844116,6206.166666666667
1.9484869241714478,6206.2
1.9598697423934937,6206.233333333334
1.9700500965118408,6206.266666666666
1.984428882598877,6206.3
2.00178861618042,6206.333333333333
2.0233569145202637,6206.366666666667
2.0419540405273438,6206.4
2.05633282661438,6206.433333333333
2.070711612701416,6206.466666666666
2.0880465507507324,6206.5
2.103712558746338,6206.533333333334
2.1109020709991455,6206.566666666667
2.121032476425171,6206.6
2.1383473873138428,6206.633333333333
2.156984567642212,6206.666666666667
2.1742894649505615,6206.7
2.195857524871826,6206.733333333334
2.2145097255706787,6206.766666666666
2.231799602508545,6206.8
2.2504615783691406,6206.833333333333
2.2677416801452637,6206.866666666667
2.2864136695861816,6206.9
2.3036837577819824,6206.933333333333
2.325251817703247,6206.966666666666
2.349701404571533,6207.0
2.375582695007324,6207.033333333334
2.3942794799804688,6207.066666666667
2.411524772644043,6207.1
2.4330928325653076,6207.133333333333
2.4518048763275146,6207.166666666667
2.4690349102020264,6207.2
2.490602970123291,6207.233333333334
2.5093300342559814,6207.266666666666
2.5265450477600098,6207.3
2.5537760257720947,6207.333333333333
2.5812439918518066,6207.366666666667
2.5984439849853516,6207.4
2.6200122833251953,6207.433333333333
2.641580581665039,6207.466666666666
2.665955066680908,6207.5
2.691911220550537,6207.533333333334
2.7106831073760986,6207.566666666667
2.727853298187256,6207.6
2.7466349601745605,6207.633333333333
2.7610137462615967,6207.666666666667
2.775392532348633,6207.7
2.789771556854248,6207.733333333334
2.804150342941284,6207.766666666666
2.8185291290283203,6207.8
2.8329079151153564,6207.833333333333
2.8472867012023926,6207.866666666667
2.8616654872894287,6207.9
2.876044273376465,6207.933333333333
2.890423059463501,6207.966666666666
2.904801845550537,6208.0
2.9191806316375732,6208.033333333334
2.9335594177246094,6208.066666666667
2.9479382038116455,6208.1
2.9623169898986816,6208.133333333333
2.9766957759857178,6208.166666666667
2.991074562072754,6208.2
3.00545334815979,6208.233333333334
3.022523880004883,6208.266666666666
3.041405439376831,6208.3
3.0584659576416016,6208.333333333333
3.077357530593872,6208.366666666667
3.091736316680908,6208.4
3.1061151027679443,6208.433333333333
3.1178321838378906,6208.466666666666
3.127678155899048,6208.5
3.142056941986084,6208.533333333334
3.156435966491699,6208.566666666667
3.1734564304351807,6208.6
3.1950247287750244,6208.633333333333
3.213961124420166,6208.666666666667
3.228339910507202,6208.7
3.245340585708618,6208.733333333334
3.266908645629883,6208.766666666666
3.2884769439697266,6208.8
3.310045003890991,6208.833333333333
3.331613302230835,6208.866666666667
3.3531816005706787,6208.9
3.3721578121185303,6208.933333333333
3.3891234397888184,6208.966666666666
3.410691738128662,6209.0
3.429682970046997,6209.033333333334
3.444061756134033,6209.066666666667
3.461007595062256,6209.1
3.480013847351074,6209.133333333333
3.4969494342803955,6209.166666666667
3.515965700149536,6209.2
3.5303444862365723,6209.233333333334
3.5472652912139893,6209.266666666666
3.5662965774536133,6209.3
3.578143358230591,6209.333333333333
3.5853326320648193,6209.366666666667
3.5899999141693115,6209.4
3.5899999141693115,6209.433333333333
3.5899999141693115,6209.466666666666
3.5899999141693115,6209.5
3.5899999141693115,6209.533333333334
3.5899999141693115,6209.566666666667
3.5899999141693115,6209.6
3.5899999141693115,6209.633333333333
3.5899999141693115,6209.666666666667
3.5899999141693115,6209.7
3.5899999141693115,6209.733333333334
3.5899999141693115,6209.766666666666
3.5899999141693115,6209.8
3.5899999141693115,6209.833333333333
3.5899999141693115,6209.866666666667
3.5899999141693115,6209.9
3.5899999141693115,6209.933333333333
3.5899999141693115,6209.966666666666
3.5899999141693115,6210.0
3.5899999141693115,6210.033333333334
3.5899999141693115,6210.066666666667
3.5899999141693115,6210.1
3.5899999141693115,6210.133333333333
3.5899999141693115,6210.166666666667
3.5899999141693115,6210.2
3.5899999141693115,6210.233333333334
3.5899999141693115,6210.266666666666
3.5899999141693115,6210.3
3.5899999141693115,6210.333333333333
3.5899999141693115,6210.366666666667
3.5899999141693115,6210.4
3.5899999141693115,6210.433333333333
3.5899999141693115,6210.466666666666
3.5899999141693115,6210.5
3.5899999141693115,6210.533333333334
3.5899999141693115,6210.566666666667
3.5899999141693115,6210.6
3.5899999141693115,6210.633333333333
3.5899999141693115,6210.666666666667
3.5899999141693115,6210.7
3.5899999141693115,6210.733333333334
3.5899999141693115,6210.766666666666
3.5899999141693115,6210.8
3.5899999141693115,6210.833333333333
3.5899999141693115,6210.866666666667
3.5899999141693115,6210.9
3.5899999141693115,6210.933333333333
3.5899999141693115,6210.966666666666
3.5899999141693115,6211.0
3.5899999141693115,6211.033333333334
3.5899999141693115,6211.066666666667
3.5899999141693115,6211.1
3.5899999141693115,6211.133333333333
3.5899999141693115,6211.166666666667
3.5899999141693115,6211.2
3.5899999141693115,6211.233333333334
3.5899999141693115,6211.266666666666
3.5899999141693115,6211.3
3.5899999141693115,6211.333333333333
3.5899999141693115,6211.366666666667
3.5899999141693115,6211.4
3.5899999141693115,6211.433333333333
3.5899999141693115,6211.466666666666
3.5899999141693115,6211.5
3.5899999141693115,6211.533333333334
3.5899999141693115,6211.566666666667
3.5899999141693115,6211.6
3.5899999141693115,6211.633333333333
3.5899999141693115,6211.666666666667
3.5899999141693115,6211.7
3.5899999141693115,6211.733333333334
3.5899999141693115,6211.766666666666
3.5899999141693115,6211.8
3.5899999141693115,6211.833333333333
3.5899999141693115,6211.866666666667
3.5899999141693115,6211.9
3.5899999141693115,6211.933333333333
3.5899999141693115,6211.966666666666
3.5899999141693115,6212.0
3.5899999141693115,6212.033333333334
3.5899999141693115,6212.066666666667
3.5899999141693115,6212.1
3.5899999141693115,6212.133333333333
3.5899999141693115,6212.166666666667
3.5899999141693115,6212.2
3.5899999141693115,6212.233333333334
3.5899999141693115,6212.266666666666
3.5899999141693115,6212.3
3.5899999141693115,6212.333333333333
3.5899999141693115,6212.366666666667
3.5899999141693115,6212.4
3.5899999141693115,6212.433333333333
3.5899999141693115,6212.466666666666
3.5899999141693115,6212.5
3.5899999141693115,6212.533333333334
3.5899999141693115,6212.566666666667
3.5899999141693115,6212.6
3.5899999141693115,6212.633333333333
3.5899999141693115,6212.666666666667
3.5899999141693115,6212.7
3.5899999141693115,6212.733333333334
3.5899999141693115,6212.766666666666
3.5899999141693115,6212.8
3.5899999141693115,6212.833333333333
3.5899999141693115,6212.866666666667
3.5899999141693115,6212.9
3.5899999141693115,6212.933333333333
3.5899999141693115,6212.966666666666
3.5899999141693115,6213.0
3.5899999141693115,6213.033333333334
3.5899999141693115,6213.066666666667
3.5899999141693115,6213.1
3.5899999141693115,6213.133333333333
3.5899999141693115,6213.166666666667
3.5899999141693115,6213.2
3.5899999141693115,6213.233333333334
3.5899999141693115,6213.266666666666
3.5899999141693115,6213.3
3.5899999141693115,6213.333333333333
3.5899999141693115,6213.366666666667
3.5899999141693115,6213.4
3.5899999141693115,6213.433333333333
3.5899999141693115,6213.466666666666
3.5899999141693115,6213.5
3.5899999141693115,6213.533333333334
3.5899999141693115,6213.566666666667
3.5899999141693115,6213.6
3.5899999141693115,6213.633333333333
3.5899999141693115,6213.666666666667
3.5899999141693115,6213.7
3.5899999141693115,6213.733333333334
3.5899999141693115,6213.766666666666
3.5899999141693115,6213.8
3.5899999141693115,6213.833333333333
3.5899999141693115,6213.866666666667
3.5899999141693115,6213.9
3.5899999141693115,6213.933333333333
3.5899999141693115,6213.966666666666
3.5899999141693115,6214.0
3.5899999141693115,6214.033333333334
3.5899999141693115,6214.066666666667
3.5899999141693115,6214.1
3.5899999141693115,6214.133333333333
3.5899999141693115,6214.166666666667
3.5899999141693115,6214.2
3.5899999141693115,6214.233333333334
3.5899999141693115,6214.266666666666
3.5899999141693115,6214.3
3.5899999141693115,6214.333333333333
3.5899999141693115,6214.366666666667
3.5899999141693115,6214.4
3.5899999141693115,6214.433333333333
3.5899999141693115,6214.466666666666
3.5899999141693115,6214.5
3.5899999141693115,6214.533333333334
3.5899999141693115,6214.566666666667
3.5899999141693115,6214.6
3.5899999141693115,6214.633333333333
3.5899999141693115,6214.666666666667
3.5899999141693115,6214.7
3.5899999141693115,6214.733333333334
3.5899999141693115,6214.766666666666
3.5899999141693115,6214.8
3.5899999141693115,6214.833333333333
3.5899999141693115,6214.866666666667
3.5899999141693115,6214.9
3.5899999141693115,6214.933333333333
3.5899999141693115,6214.966666666666
3.5899999141693115,6215.0
3.5899999141693115,6215.033333333334
3.5899999141693115,6215.066666666667
3.5899999141693115,6215.1
3.5899999141693115,6215.133333333333
3.5899999141693115,6215.166666666667
3.5899999141693115,6215.2
3.5899999141693115,6215.233333333334
3.5899999141693115,6215.266666666666
3.5899999141693115,6215.3
3.5899999141693115,6215.333333333333
3.5899999141693115,6215.366666666667
3.5899999141693115,6215.4
3.5899999141693115,6215.433333333333
3.5899999141693115,6215.466666666666
3.5899999141693115,6215.5
3.5899999141693115,6215.533333333334
3.5899999141693115,6215.566666666667
3.5899999141693115,6215.6
3.5899999141693115,6215.633333333333
3.5899999141693115,6215.666666666667
3.5899999141693115,6215.7
3.5899999141693115,6215.733333333334
3.5899999141693115,6215.766666666666
3.5899999141693115,6215.8
3.5899999141693115,6215.833333333333
3.5899999141693115,6215.866666666667
3.5899999141693115,6215.9
3.5899999141693115,6215.933333333333
3.5899999141693115,6215.966666666666
3.5899999141693115,6216.0
3.5899999141693115,6216.033333333334
3.5899999141693115,6216.066666666667
3.5899999141693115,6216.1
3.5899999141693115,6216.133333333333
3.5899999141693115,6216.166666666667
3.5899999141693115,6216.2
3.5899999141693115,6216.233333333334
3.5899999141693115,6216.266666666666
3.5899999141693115,6216.3
3.5899999141693115,6216.333333333333
3.5899999141693115,6216.366666666667
3.5899999141693115,6216.4
3.5899999141693115,6216.433333333333
3.5899999141693115,6216.466666666666
3.5899999141693115,6216.5
3.5899999141693115,6216.533333333334
3.5899999141693115,6216.566666666667
3.5899999141693115,6216.6
3.5899999141693115,6216.633333333333
3.5899999141693115,6216.666666666667
3.5899999141693115,6216.7
3.5899999141693115,6216.733333333334
3.5899999141693115,6216.766666666666
3.5899999141693115,6216.8
3.5899999141693115,6216.833333333333
3.5899999141693115,6216.866666666667
3.5899999141693115,6216.9
3.5899999141693115,6216.933333333333
3.5899999141693115,6216.966666666666
3.5899999141693115,6217.0
3.5899999141693115,6217.033333333334
3.5899999141693115,6217.066666666667
3.5899999141693115,6217.1
3.5899999141693115,6217.133333333333
3.5899999141693115,6217.166666666667
3.5899999141693115,6217.2
3.5899999141693115,6217.233333333334
3.5899999141693115,6217.266666666666
3.5899999141693115,6217.3
3.5899999141693115,6217.333333333333
3.5899999141693115,6217.366666666667
3.5899999141693115,6217.4
3.5899999141693115,6217.433333333333
3.5899999141693115,6217.466666666666
3.5899999141693115,6217.5
3.5899999141693115,6217.533333333334
3.5899999141693115,6217.566666666667
3.5899999141693115,6217.6
3.5899999141693115,6217.633333333333
3.5899999141693115,6217.666666666667
3.5899999141693115,6217.7
3.5899999141693115,6217.733333333334
3.5899999141693115,6217.766666666666
3.5899999141693115,6217.8
3.5899999141693115,6217.833333333333
3.5899999141693115,6217.866666666667
3.5899999141693115,6217.9
3.5899999141693115,6217.933333333333
3.5899999141693115,6217.966666666666
3.5899999141693115,6218.0
3.5899999141693115,6218.033333333334
3.5899999141693115,6218.066666666667
3.5899999141693115,6218.1
3.5899999141693115,6218.133333333333
3.5899999141693115,6218.166666666667
3.5899999141693115,6218.2
3.5899999141693115,6218.233333333334
3.5899999141693115,6218.266666666666
3.5899999141693115,6218.3
3.5899999141693115,6218.333333333333
3.5899999141693115,6218.366666666667
3.5899999141693115,6218.4
3.5899999141693115,6218.433333333333
3.5899999141693115,6218.466666666666
3.5899999141693115,6218.5
3.5899999141693115,6218.533333333334
3.5899999141693115,6218.566666666667
3.5899999141693115,6218.6
3.5899999141693115,6218.633333333333
3.5899999141693115,6218.666666666667
3.5899999141693115,6218.7
3.5899999141693115,6218.733333333334
3.5899999141693115,6218.766666666666
3.5899999141693115,6218.8
3.5899999141693115,6218.833333333333
3.5899999141693115,6218.866666666667
3.5899999141693115,6218.9
3.5899999141693115,6218.933333333333
3.5899999141693115,6218.966666666666
3.5899999141693115,6219.0
3.5899999141693115,6219.033333333334
3.5899999141693115,6219.066666666667
3.5899999141693115,6219.1
3.5899999141693115,6219.133333333333
3.5899999141693115,6219.166666666667
3.5899999141693115,6219.2
3.5899999141693115,6219.233333333334
3.5899999141693115,6219.266666666666
3.5899999141693115,6219.3
3.5899999141693115,6219.333333333333
3.5899999141693115,6219.366666666667
3.5899999141693115,6219.4
3.5899999141693115,6219.433333333333
3.5899999141693115,6219.466666666666
3.5899999141693115,6219.5
3.5899999141693115,6219.533333333334
3.5899999141693115,6219.566666666667
3.5899999141693115,6219.6
3.5899999141693115,6219.633333333333
3.5899999141693115,6219.666666666667
3.5899999141693115,6219.7
3.5899999141693115,6219.733333333334
3.5899999141693115,6219.766666666666
3.5899999141693115,6219.8
3.5899999141693115,6219.833333333333
3.5899999141693115,6219.866666666667
3.5899999141693115,6219.9
3.5899999141693115,6219.933333333333
3.5899999141693115,6219.966666666666
3.5899999141693115,6220.0
3.5899999141693115,6220.033333333334
3.5899999141693115,6220.066666666667
3.5899999141693115,6220.1
3.5899999141693115,6220.133333333333
3.5899999141693115,6220.166666666667
3.5899999141693115,6220.2
3.5899999141693115,6220.233333333334
3.5899999141693115,6220.266666666666
3.5899999141693115,6220.3
3.5899999141693115,6220.333333333333
3.5899999141693115,6220.366666666667
3.5899999141693115,6220.4
3.5899999141693115,6220.433333333333
3.5899999141693115,6220.466666666666
3.5899999141693115,6220.5
3.5899999141693115,6220.533333333334
3.5899999141693115,6220.566666666667
3.5899999141693115,6220.6
3.5899999141693115,6220.633333333333
3.5899999141693115,6220.666666666667
3.5899999141693115,6220.7
3.5899999141693115,6220.733333333334
3.5899999141693115,6220.766666666666
3.5899999141693115,6220.8
3.5899999141693115,6220.833333333333
3.5899999141693115,6220.866666666667
3.5899999141693115,6220.9
3.5899999141693115,6220.933333333333
3.5899999141693115,6220.966666666666
3.5899999141693115,6221.0
3.5899999141693115,6221.033333333334
3.5899999141693115,6221.066666666667
3.5899999141693115,6221.1
3.5899999141693115,6221.133333333333
3.5899999141693115,6221.166666666667
3.5899999141693115,6221.2
3.5899999141693115,6221.233333333334
3.5899999141693115,6221.266666666666
3.5899999141693115,6221.3
3.5899999141693115,6221.333333333333
3.5899999141693115,6221.366666666667
3.5899999141693115,6221.4
3.5899999141693115,6221.433333333333
3.5899999141693115,6221.466666666666
3.5899999141693115,6221.5
3.5899999141693115,6221.533333333334
3.5899999141693115,6221.566666666667
3.5899999141693115,6221.6
3.5899999141693115,6221.633333333333
3.5899999141693115,6221.666666666667
3.5899999141693115,6221.7
3.5899999141693115,6221.733333333334
3.5899999141693115,6221.766666666666
3.5899999141693115,6221.8
3.5899999141693115,6221.833333333333
3.5899999141693115,6221.866666666667
3.5899999141693115,6221.9
3.5899999141693115,6221.933333333333
3.5899999141693115,6221.966666666666
3.5899999141693115,6222.0
3.5899999141693115,6222.033333333334
3.5899999141693115,6222.066666666667
3.5899999141693115,6222.1
3.5899999141693115,6222.133333333333
3.5899999141693115,6222.166666666667
3.5899999141693115,6222.2
3.5899999141693115,6222.233333333334
3.5899999141693115,6222.266666666666
3.5899999141693115,6222.3
3.5899999141693115,6222.333333333333
3.5899999141693115,6222.366666666667
3.5899999141693115,6222.4
3.5899999141693115,6222.433333333333
3.5899999141693115,6222.466666666666
3.5899999141693115,6222.5
3.5899999141693115,6222.533333333334
3.5899999141693115,6222.566666666667
3.5899999141693115,6222.6
3.5899999141693115,6222.633333333333
3.5899999141693115,6222.666666666667
3.5899999141693115,6222.7
3.5899999141693115,6222.733333333334
3.5899999141693115,6222.766666666666
3.5899999141693115,6222.8
3.5899999141693115,6222.833333333333
3.5899999141693115,6222.866666666667
3.5899999141693115,6222.9
3.5899999141693115,6222.933333333333
3.5899999141693115,6222.966666666666
3.5899999141693115,6223.0
3.5899999141693115,6223.033333333334
3.5899999141693115,6223.066666666667
3.5899999141693115,6223.1
3.5899999141693115,6223.133333333333
3.5899999141693115,6223.166666666667
3.5899999141693115,6223.2
3.5899999141693115,6223.233333333334
3.5899999141693115,6223.266666666666
3.5899999141693115,6223.3
3.5899999141693115,6223.333333333333
3.5899999141693115,6223.366666666667
3.5899999141693115,6223.4
3.5899999141693115,6223.433333333333
3.5899999141693115,6223.466666666666
3.5899999141693115,6223.5
3.5899999141693115,6223.533333333334
3.5899999141693115,6223.566666666667
3.5899999141693115,6223.6
3.5899999141693115,6223.633333333333
3.5899999141693115,6223.666666666667
3.5899999141693115,6223.7
3.5899999141693115,6223.733333333334
3.5899999141693115,6223.766666666666
3.5899999141693115,6223.8
3.5899999141693115,6223.833333333333
3.5899999141693115,6223.866666666667
3.5899999141693115,6223.9
3.5899999141693115,6223.933333333333
3.5899999141693115,6223.966666666666
3.5899999141693115,6224.0
3.5899999141693115,6224.033333333334
3.5899999141693115,6224.066666666667
3.5899999141693115,6224.1
3.5899999141693115,6224.133333333333
3.5899999141693115,6224.166666666667
3.5899999141693115,6224.2
3.5899999141693115,6224.233333333334
3.5899999141693115,6224.266666666666
3.5899999141693115,6224.3
3.5899999141693115,6224.333333333333
3.5899999141693115,6224.366666666667
3.5899999141693115,6224.4
3.5899999141693115,6224.433333333333
3.5899999141693115,6224.466666666666
3.5899999141693115,6224.5
3.5899999141693115,6224.533333333334
3.5899999141693115,6224.566666666667
3.5899999141693115,6224.6
3.5899999141693115,6224.633333333333
3.5899999141693115,6224.666666666667
3.5899999141693115,6224.7
3.5899999141693115,6224.733333333334
3.5899999141693115,6224.766666666666
3.5899999141693115,6224.8
3.5899999141693115,6224.833333333333
3.5899999141693115,6224.866666666667
3.5899999141693115,6224.9
3.5899999141693115,6224.933333333333
3.5899999141693115,6224.966666666666
3.5899999141693115,6225.0
3.5899999141693115,6225.033333333334
3.5899999141693115,6225.066666666667
3.5899999141693115,6225.1
3.5899999141693115,6225.133333333333
3.5899999141693115,6225.166666666667
3.5899999141693115,6225.2
3.5899999141693115,6225.233333333334
3.5899999141693115,6225.266666666666
3.5899999141693115,6225.3
3.5899999141693115,6225.333333333333
3.5899999141693115,6225.366666666667
3.5899999141693115,6225.4
3.5899999141693115,6225.433333333333
3.5899999141693115,6225.466666666666
3.5899999141693115,6225.5
3.5899999141693115,6225.533333333334
3.5899999141693115,6225.566666666667
3.5899999141693115,6225.6
3.5899999141693115,6225.633333333333
3.5899999141693115,6225.666666666667
3.5899999141693115,6225.7
3.5899999141693115,6225.733333333334
3.5899999141693115,6225.766666666666
3.5899999141693115,6225.8
3.5899999141693115,6225.833333333333
3.5899999141693115,6225.866666666667
3.5899999141693115,6225.9
3.5899999141693115,6225.933333333333
3.5899999141693115,6225.966666666666
3.5899999141693115,6226.0
3.5899999141693115,6226.033333333334
3.5899999141693115,6226.066666666667
3.5899999141693115,6226.1
3.5899999141693115,6226.133333333333
3.5899999141693115,6226.166666666667
3.5899999141693115,6226.2
3.5899999141693115,6226.233333333334
3.5899999141693115,6226.266666666666
3.5899999141693115,6226.3
3.5899999141693115,6226.333333333333
3.5899999141693115,6226.366666666667
3.5899999141693115,6226.4
3.5899999141693115,6226.433333333333
3.5899999141693115,6226.466666666666
3.5899999141693115,6226.5
3.5899999141693115,6226.533333333334
3.5899999141693115,6226.566666666667
3.5899999141693115,6226.6
3.5899999141693115,6226.633333333333
3.5899999141693115,6226.666666666667
3.5899999141693115,6226.7
3.5899999141693115,6226.733333333334
3.5899999141693115,6226.766666666666
3.5899999141693115,6226.8
3.5899999141693115,6226.833333333333
3.5899999141693115,6226.866666666667
3.5899999141693115,6226.9
3.5899999141693115,6226.933333333333
3.5899999141693115,6226.966666666666
3.5899999141693115,6227.0
3.5899999141693115,6227.033333333334
3.5899999141693115,6227.066666666667
3.5899999141693115,6227.1
3.5899999141693115,6227.133333333333
3.5899999141693115,6227.166666666667
3.5899999141693115,6227.2
3.5829522609710693,6227.233333333334
3.582805633544922,6227.266666666666
3.589843273162842,6227.3
3.5899999141693115,6227.333333333333
3.5899999141693115,6227.366666666667
3.5899999141693115,6227.4
3.5899999141693115,6227.433333333333
3.5899999141693115,6227.466666666666
3.5899999141693115,6227.5
3.5899999141693115,6227.533333333334
3.5899999141693115,6227.566666666667
3.5899999141693115,6227.6
3.5899999141693115,6227.633333333333
3.5899999141693115,6227.666666666667
3.5899999141693115,6227.7
3.5899999141693115,6227.733333333334
3.5899999141693115,6227.766666666666
3.5899999141693115,6227.8
3.5899999141693115,6227.833333333333
3.5899999141693115,6227.866666666667
3.5899999141693115,6227.9
3.5899999141693115,6227.933333333333
3.5899999141693115,6227.966666666666
3.5899999141693115,6228.0
3.5899999141693115,6228.033333333334
3.5899999141693115,6228.066666666667
3.5899999141693115,6228.1
3.5899999141693115,6228.133333333333
3.5899999141693115,6228.166666666667
3.5899999141693115,6228.2
3.5899999141693115,6228.233333333334
