spike_times (ms)
6250.6333
6250.6389
6250.6668
6250.7629
6250.7731
6250.791
6250.9
6250.905
6250.9188
6250.931
6251.0855
6255.0165
6255.6562
6255.6618
6255.9019
6255.9116
6255.9204
6255.9378
6255.9582
6256.0048
6256.0133
6256.1269
6256.1391
6256.147
6256.1528
6256.1579
6256.2629
6256.2744
6256.285
6256.3522
6256.3743
6256.3826
6256.3941
6256.4129
6256.4189
6256.4489
6256.4919
6256.5109
6256.6404
6256.6542
6256.7217
6256.7585
6256.9869
6256.9916
6257.1144
6257.1236
6257.2318
6257.2386
6257.2483
6257.7542
6257.936
6258.0245
6258.0348
6258.0541
6258.3527
6258.639
6258.649
6258.8801
6243.5745
6243.8589
6244.138
6244.4073
6245.1278
6245.2632
6245.2678
6245.2724
6245.3767
6245.3832
6245.3966
6245.5992
6245.7401
6245.7728
6245.9756
6245.9884
6246.0235
6246.0345
6246.0406
6246.1131
6246.2474
6246.2626
6246.3431
6246.368
6246.3773
6246.3851
6246.4076
6246.49
6246.5136
6246.6017
6246.6297
6246.7449
6246.757
6246.7653
6246.7718
6246.8556
6246.8627
6246.8747
6246.9298
6246.9873
6247.0262
6247.0394
6247.1087
6247.1287
6247.3695
6247.3831
6247.3945
6247.4282
6247.4507
6247.5265
6247.7394
6247.7517
6247.7716
6247.7791
6247.8389
6247.9359
6248.483
6248.8987
6249.127
6249.1347
6249.1425
6249.5445
6249.5749
6249.6206
6249.8141
6249.8347
6249.8581
6249.9733
6249.9821
6250.0416
6250.0804
6250.0933
6250.1742
6250.1796
6250.2181
6250.2394
6250.2962
6250.3246
6250.4157
6250.4317
6250.5309
6250.542
6250.6918
6251.0675
6251.1004
6251.1234
6251.1438
6251.1771
6251.3023
6251.4258
6251.7353
6241.9204
6241.9281
6241.9321
6241.9424
6241.9501
6241.9578
6241.9661
6241.9732
6241.9814
6241.9942
6242.7412
6243.0398
6245.4266
6245.4517
6245.9304
6245.9392
6257.5062
6257.6547
6255.028
6255.285
6255.5253
6255.5347
6255.5621
6255.6228
6255.6467
6255.7076
6255.7141
6255.7429
6255.774
6255.817
6255.8225
6255.8282
6255.9459
6255.9554
6240.0822
6240.0861
6240.0906
6240.0943
6240.1561
6241.305
6241.3092
6241.6893
6241.6985
6241.7035
6241.9106
6242.8364
6242.8424
6242.8625
6242.8666
6243.4034
6243.4082
6243.4321
6243.6796
6243.6839
6243.8782
6243.8934
6243.8981
6243.962
6244.1664
6244.1708
6244.181
6244.5428
6244.5468
6245.4162
6246.0546
6246.0583
6246.0626
6246.4443
6246.4478
6246.4515
6246.4561
6247.0631
6247.166
6247.1697
6247.1735
6247.4409
6247.4497
6247.4842
6247.4884
6247.5519
6247.7131
6247.7172
6247.9012
6247.9047
6247.91
6247.9266
6247.9305
6248.0001
6248.0036
6248.1461
6248.1495
6248.1546
6248.3068
6248.316
6248.4944
6248.7633
6248.7668
6248.7733
6249.0907
6249.096
6249.1008
6249.4213
6249.4261
6249.5214
6249.6841
6249.6891
6249.8307
6251.1144
6251.238
6251.343
6251.3467
6252.5255
6252.5395
6252.5765
6253.0003
6253.0045
6253.0127
6253.494
6256.9643
6256.9692
6256.9808
6256.9841
6257.1079
6257.1163
6240.4261
6241.162
6241.4639
6243.0199
6243.5846
6243.5859
6244.7011
6244.703
6244.7094
6245.2908
6246.289
6246.3062
6246.6587
6246.6639
6246.6718
6246.6802
6246.981
6248.6569
6248.6967
6248.9833
6249.3024
6249.9552
6250.576
6250.8609
6256.0518
6256.199
6256.2048
6256.2085
6256.3187
6256.3318
6256.35
6256.355
6256.4802
6256.5063
6256.6268
6256.8262
6257.7514
6256.0408
6245.4116
6246.5407
6247.067
6247.299
6247.9805
6247.9864
6248.5228
6251.2202
6251.2269
6251.3132
6251.3225
6251.3329
6251.3379
6251.408
6251.4113
6251.4329
6251.4366
6251.5291
6251.5323
6251.5383
6251.5571
6251.6324
6251.6357
6251.764
6251.7683
6251.9361
6240.4683
6252.1109
6252.1183
6252.1284
6252.3332
6252.3637
6252.3672
6252.373
6252.4143
6252.4551
6252.4663
6252.4843
6252.5417
6252.5451
6252.5664
6252.6287
6252.6583
6252.6726
6252.6834
6252.6911
6252.8009
6252.8203
6252.8346
6252.8428
6252.8828
6252.9658
6252.9708
6252.9834
6253.078
6253.0984
6253.1092
6246.5542
6246.8084
6246.9221
6246.9502
6247.0514
6247.0551
6247.059
6247.0636
6247.156
6247.1634
6247.1704
6247.3132
6247.3172
6247.3247
6247.535
6247.674
6247.6921
6247.7392
6247.7427
6247.8118
6247.8651
6247.8742
6247.9657
6247.9776
6247.9952
6248.0479
6248.0509
6248.0558
6248.061
6248.107
6248.1296
6248.1867
6248.1913
6248.2026
6248.2109
6248.2217
6248.2387
6248.2942
6248.3113
6248.3187
6248.3258
6248.4226
6248.454
6248.4664
6248.4848
6248.5154
6248.5282
6248.5449
6248.5867
6248.6474
6248.7969
6248.8126
6248.8246
6249.0695
6249.229
6249.3534
6249.3595
6249.4
6249.4041
6249.4184
6249.5307
6249.5396
6249.7188
6249.7238
6249.8556
6249.9591
6250.1856
6250.191
6250.321
6250.3766
6250.4113
6250.4168
6251.0938
6251.1191
6251.171
6251.176
6251.1925
6251.2014
6251.214
6251.235
6251.2622
6251.2919
6251.3059
6251.3204
6251.4139
6251.418
6251.4289
6251.5311
6251.5374
6251.5437
6251.5672
6251.6395
6251.6428
6251.6477
6251.6802
6251.7905
6251.7989
6251.8049
6255.627
6255.6376
6255.7424
6255.7506
6255.7681
6255.8161
6255.992
6255.9965
6241.1045
6241.1089
6241.3603
6241.3641
6241.4937
6241.6381
6241.6487
6242.1538
6242.1639
6242.1757
6242.5886
6242.7161
6242.72
6242.8281
6242.8368
6242.9625
6243.1129
6243.1485
6243.2524
6243.2832
6243.2874
6243.3102
6243.3144
6243.4948
6243.513
6243.5492
6243.6205
6243.6728
6243.6817
6243.7328
6243.7622
6243.7928
6243.7965
6243.8147
6243.8991
6244.0495
6244.0538
6244.0605
6244.218
6244.2222
6244.295
6244.2982
6244.311
6244.3443
6244.4674
6244.4709
6244.4753
6244.8001
6244.8047
6245.8261
6245.8317
6245.8778
6251.4713
6251.4828
6251.6123
6251.6153
6251.7018
6251.7117
6251.8035
6251.8104
6251.8204
6251.9079
6251.9118
6252.0259
6252.0354
6252.1644
6252.5781
6252.1467
6252.1519
6253.0358
6253.2645
6253.2711
6253.2793
6253.2877
6253.3247
6253.3283
6253.3463
6253.3533
6253.3728
6253.3938
6253.4261
6253.4468
6253.4515
6253.4618
6253.571
6253.5768
6253.5835
6253.5917
6253.6985
6253.7033
6253.7412
6253.8566
6253.9868
6253.9947
6254.5908
6254.7053
6253.5362
6253.6263
6253.6439
6253.6862
6253.7246
6253.7293
6253.8788
6253.8874
6258.3359
6252.2822
6258.5077
6258.5154
6258.845
6251.7224
6251.7327
6251.9785
6251.9849
6252.0009
6252.2273
6252.2657
6256.5735
6256.6854
6256.7103
6256.9088
6257.0556
6257.1341
6242.1373
6243.9458
6246.4153
6248.5508
6249.8353
6252.0656
6252.8853
6252.9018
6252.91
6253.1486
6253.1538
6253.16
6254.1205
6254.1243
6256.0518
6258.4969
6258.8652
6244.1298
6244.1358
6244.4314
6244.6938
6244.7015
6244.8409
6244.9691
6245.2481
6245.2664
6245.5072
6246.2856
6246.2965
6246.6626
6246.9784
6247.1807
6248.1308
6248.4059
6251.3573
6256.4404
6256.5554
6256.6755
6256.6847
6256.7108
6256.7187
6256.7716
6256.7834
6256.9962
6257.0345
6240.3904
6258.1802
6250.3071
6256.9395
6257.0477
6257.1735
6257.2752
6257.4166
6257.6433
6257.7366
6257.9551
6258.2825
6258.4372
6258.5923
6258.6598
6258.7712
6258.8621
6258.9567
6253.0703
6253.2066
6253.2154
6253.2193
6253.3264
6253.3312
6253.3371
6253.3412
6253.4299
6253.4407
6253.4469
6254.0824
6254.2265
6254.2887
6254.3058
6254.3224
6254.4214
6254.5045
6254.5143
6254.5261
6254.5715
6254.6146
6254.6727
6254.6894
6254.7551
6254.7764
6254.8077
6254.9805
6255.0447
6255.1431
6255.2999
6255.3122
6255.3164
6255.365
6255.3869
6255.4412
6240.5035
6240.9999
6241.0773
6241.0853
6241.471
6241.5254
6241.6268
6241.631
6241.6434
6242.1547
6242.1712
6242.3177
6242.3533
6242.3603
6242.4456
6242.5551
6242.5779
6242.5875
6242.6105
6242.6164
6242.6231
6242.695
6242.7003
6242.7866
6242.801
6242.8148
6242.8549
6242.8924
6242.9297
6242.961
6242.977
6242.9932
6243.1182
6243.2358
6243.355
6243.3904
6243.4684
6243.4758
6243.6621
6243.6699
6243.895
6243.9065
6243.9197
6244.0439
6244.0956
6244.1723
6244.3204
6244.6506
6245.7037
6246.2227
6246.5967
6250.2773
6250.7485
6253.4904
6254.8225
6255.7727
6256.5775
6256.7974
6256.8457
6256.9139
6256.9211
6257.0207
6257.0689
6257.1356
6257.1442
6257.2663
6257.3011
6257.4517
6257.475
6257.5765
6257.5915
6257.6046
6257.7893
6254.5974
6255.0525
6245.0072
6245.5332
6245.64
6245.6455
6245.6504
6245.6677
6246.1985
6246.2182
6246.2441
6248.0817
6250.2722
6250.3583
6250.3758
6250.4977
6250.7391
6250.7533
6250.7592
6250.8022
6250.8084
6251.033
6251.039
6251.724
6251.7305
6251.9745
6251.9798
6251.9897
6251.9988
6252.1827
6252.2261
6252.2357
6253.5416
6253.8092
6253.8239
6253.916
6254.0019
6254.0485
6254.098
6254.1032
6254.112
6254.119
6254.3327
6254.4687
6254.7173
6254.9276
6254.9514
6255.0601
6255.7616
6257.7332
6240.0427
6240.0487
6240.155
6240.1786
6240.2766
6241.2516
6252.4767
6252.5036
6252.7415
6252.7608
6253.8188
6254.061
6254.0673
6254.1814
6254.2678
6254.2901
6254.4123
6254.515
6256.562
6250.6476
6252.3785
6252.6254
6252.7997
6252.8541
6252.9302
6252.9403
6252.9632
6252.998
6253.0079
6253.0709
6253.176
6241.6765
6243.8707
6245.13
6245.1358
6246.0514
6246.1652
6246.4349
6246.5274
6246.5461
6246.8023
6246.808
6246.8126
6246.8811
6246.8981
6246.908
6247.0085
6247.0166
6247.0421
6247.0505
6247.0644
6247.0769
6247.1268
6247.1561
6247.1765
6247.2693
6247.2751
6247.2852
6247.3024
6247.3082
6247.3307
6247.4214
6247.5243
6247.5484
6247.6256
6247.6301
6247.6552
6247.6646
6247.6788
6247.7059
6247.7155
6247.7441
6247.7477
6247.7543
6247.7845
6247.8159
6247.8487
6247.8742
6247.8816
6247.9441
6247.9701
6247.9857
6248.0304
6248.0346
6248.0387
6248.0759
6248.1076
6248.1254
6248.1535
6248.1667
6248.1735
6248.2818
6248.2872
6248.2928
6248.3014
6248.3813
6248.4396
6248.4503
6248.464
6248.4837
6248.4915
6248.5194
6248.5601
6248.573
6248.5834
6248.5891
6248.6219
6248.745
6248.7818
6248.8249
6248.8638
6248.88
6249.0503
6249.0682
6249.0884
6249.109
6249.2193
6249.2282
6249.2516
6249.2855
6249.3721
6249.3983
6249.414
6249.4281
6249.5189
6249.5237
6249.5354
6249.5452
6249.7067
6249.714
6249.749
6249.7548
6249.7689
6249.7816
6249.7863
6249.8298
6249.9212
6249.9287
6250.046
6250.0613
6250.1615
6250.1717
6250.1958
6250.2414
6250.2551
6250.2631
6250.2772
6251.0865
6251.0949
6251.1193
6251.1398
6251.1852
6251.2264
6251.2348
6251.2581
6251.2644
6251.2683
6251.314
6251.3314
6251.3383
6251.3991
6251.4181
6251.4357
6251.4534
6251.5318
6251.5391
6251.5622
6251.5654
6251.6465
6251.6522
6251.6635
6251.677
6258.9958
6252.2743
6245.5211
6245.6428
6245.6516
6245.6649
6245.6732
6255.0176
6253.0257
6253.1378
6253.1634
6255.0124
6256.837
6257.3293
6257.3428
6257.3562
6257.4558
6257.4607
6257.4654
6257.471
6257.4774
6257.5685
6257.5829
6257.5937
6257.6514
6257.6621
6257.678
6257.7316
6257.7882
6257.813
6257.824
6257.9258
6257.9305
6257.9432
6257.9547
6258.0115
6258.0638
6258.0881
6258.1073
6258.1187
6258.2291
6258.2567
6258.2627
6258.2768
6258.29
6258.3732
6258.3774
6258.3851
6258.4214
6258.4324
6258.4528
6258.473
6258.5448
6258.5488
6258.5648
6258.5822
6258.5988
6258.6781
6258.683
6258.695
6258.7266
6258.7451
6258.7616
6258.8978
6258.9045
6258.938
6258.9551
6240.246
6240.2523
6240.2603
6240.4817
6240.49
6240.6855
6240.6935
6240.7007
6240.8009
6240.8054
6240.8097
6240.8324
6240.926
6240.937
6240.9493
6240.9996
6241.0032
6241.0479
6241.0552
6241.0761
6241.1556
6241.1705
6241.1869
6241.2659
6241.2692
6241.2768
6241.3087
6241.3174
6241.4071
6241.4111
6241.4276
6241.4424
6241.4561
6241.5351
6241.5384
6241.5434
6241.5566
6241.5639
6241.6701
6241.6791
6241.685
6241.6915
6242.2818
6242.2923
6242.3117
6242.3172
6242.3519
6242.3656
6242.387
6242.3966
6242.4154
6242.4292
6242.5073
6242.5125
6242.5174
6242.5336
6242.5421
6242.6526
6242.6627
6242.6809
6243.4618
6245.3801
6256.727
6255.1566
6255.279
6255.37
6255.4269
6255.4603
6255.5037
6255.5213
6255.535
6255.7057
6255.7241
6255.7838
6257.7465
6258.3209
6258.6197
6258.6271
6258.6305
6258.6348
6244.6901
6244.6999
6246.2788
6246.389
6246.6343
6249.297
6253.5541
6253.8068
6253.8147
6253.825
6254.1074
6254.1466
6254.1653
6254.2385
6254.2424
6246.561
6251.5007
6252.3729
6253.5742
6254.1126
6254.1169
6254.7518
6254.7588
6255.0229
6255.1641
6255.1695
6255.1739
6255.6699
6255.6766
6255.9344
6256.1667
6256.172
6256.1765
6256.424
6256.4282
6256.4346
6256.5398
6256.5521
6256.5562
6256.5656
6256.6444
6256.6671
6256.675
6256.6794
6256.7695
6256.8087
6256.8701
6256.8744
6256.8886
6256.9851
6257.0104
6257.0172
6257.028
6257.1317
6258.0647
6258.8275
6258.8361
6241.354
6241.4191
6243.3966
6243.5779
6246.3105
6246.3161
6252.028
6252.0342
6252.0376
6252.0474
6252.1504
6252.2805
6252.2927
6254.9977
6255.0039
6255.1485
6255.2761
6255.5256
6255.5304
6255.5337
6255.5473
6255.6373
6255.729
6255.7619
6255.7667
6255.7719
6255.9509
6255.9996
6256.0218
6256.1202
6256.148
6526.8249
6526.8335
6527.6003
6527.603
6527.6077
6527.7158
6527.8499
6528.095
6528.1148
6528.2266
6528.3602
6528.3696
6528.3757
6528.6175
6528.6959
6528.7115
6528.7255
6528.7308
6528.7348
6528.999
6529.0902
6529.127
6529.2293
6529.2347
6529.2382
6529.2423
6529.2566
6529.2614
6529.2667
6529.2817
6529.289
6529.3485
6529.3622
6529.3672
6529.3723
6529.3778
6529.3822
6529.4131
6529.4199
6529.4292
6529.4578
6529.5012
6529.5229
6529.5295
6529.5378
6529.5471
6529.5539
6529.5897
6529.6321
6529.6422
6529.648
6529.7897
6533.7253
6533.7281
6533.7313
6533.7353
6533.7448
6533.7484
6533.7528
6534.5146
6534.5191
6534.772
6534.7769
6534.7824
6535.0163
6535.0277
6535.3824
6535.3912
6535.5117
6535.5249
6535.5303
6535.6417
6535.6453
6535.6516
6535.7841
6535.7956
6535.8002
6535.9035
6535.9069
6535.9101
6535.9154
6535.9244
6536.0088
6536.0183
6536.0237
6536.0298
6536.0434
6536.0591
6536.1321
6536.1384
6536.1506
6536.1646
6536.1729
6536.215
6536.2278
6536.2361
6536.2841
6536.2929
6536.3013
6536.3487
6536.3564
6536.4209
6536.4342
6536.4532
6536.4675
6536.4855
6536.6128
6536.6261
6536.6757
6536.7432
6536.7502
6536.8244
6536.8332
6536.9518
6537.0647
6537.1397
6526.5741
6526.5905
6526.8356
6526.8396
6526.8451
6526.8497
6526.8572
6526.9489
6526.9552
6526.9599
6527.21
6527.2206
6527.2259
6527.4681
6527.4844
6527.4879
6527.7196
6527.7312
6527.7363
6527.7406
6527.7474
6527.7535
6528.2511
6528.3859
6528.3944
6528.3978
6528.4032
6528.7734
6528.78
6528.7865
6528.7919
6529.0425
6529.0509
6529.0561
6529.072
6529.0769
6529.0826
6529.6257
6529.7397
6529.7516
6530.0017
6530.0067
6530.0122
6530.0169
6530.0261
6530.0318
6530.0387
6530.0452
6530.2629
6530.2668
6530.2715
6530.2791
6530.2847
6530.2992
6530.5193
6530.5329
6530.5418
6530.5479
6530.5537
6530.5756
6530.6677
6530.6773
6530.6902
6530.7055
6530.7116
6530.8209
6530.8499
6530.8647
6535.283
6529.9075
6529.9207
6530.1845
6530.7314
6530.7381
6530.9348
6530.9508
6530.9556
6530.96
6531.3395
6531.6065
6531.6148
6531.8719
6531.8785
6531.8827
6531.8944
6532.3898
6532.6682
6532.6735
6532.6824
6532.6888
6532.6971
6533.0931
6533.699
6533.9547
6535.2845
6535.2921
6535.8893
6538.7018
6538.9888
6533.7304
6533.7444
6534.5094
6534.5127
6534.7685
6534.7719
6534.7772
6535.0133
6535.0187
6535.0254
6535.3904
6535.4068
6535.4101
6535.648
6535.6525
6535.6571
6535.802
6535.8087
6535.9224
6536.0224
6536.0289
6536.0378
6536.0457
6536.1436
6536.1509
6536.2517
6536.2624
6536.269
6536.2907
6536.3849
6536.4116
6536.535
6526.3389
6527.0467
6527.2706
6527.7095
6529.3753
6529.6187
6530.8121
6530.8259
6531.2022
6531.4498
6531.4552
6531.4583
6531.4624
6532.2812
6532.2846
6532.5175
6532.5279
6532.5331
6532.5441
6532.6411
6532.7862
6532.8004
6532.805
6532.8097
6533.0213
6533.0368
6533.0522
6533.0599
6533.0664
6533.0716
6533.1798
6533.1894
6533.1971
6533.2069
6533.2888
6533.3005
6533.3067
6533.3136
6533.324
6533.3753
6533.3974
6533.4142
6533.4303
6533.5295
6533.5449
6533.5553
6533.6393
6533.6597
6533.7746
6533.803
6533.843
6533.8995
6533.9153
6533.9248
6533.9321
6533.9669
6533.9859
6534.0415
6534.0558
6534.1652
6534.1802
6534.2791
6534.4059
6534.4735
6534.538
6534.6713
6534.6779
6534.7122
6534.7556
6534.8007
6534.8165
6534.8904
6534.8958
6534.8999
6534.9168
6534.9237
6535.1934
6535.2312
6535.325
6535.6425
6535.8683
6535.9893
6536.1112
6536.5033
6536.5655
6536.628
6536.7625
6536.8957
6536.9364
6537.0059
6537.0884
6537.2685
6537.5256
6537.541
6537.5636
6537.649
6537.7837
6537.8987
6537.9677
6538.0394
6538.0767
6538.1695
6538.2418
6538.2965
6538.3377
6538.3551
6538.5428
6538.6712
6538.731
6538.8867
6538.9231
6535.6712
6535.9425
6535.951
6536.1861
6536.198
6536.2023
6536.3111
6536.4417
6536.4535
6536.4608
6536.5632
6536.5723
6536.5773
6536.6867
6536.7019
6536.7192
6536.7229
6536.729
6536.7393
6536.8099
6536.8229
6536.8405
6536.8979
6536.9194
6536.9264
6536.9357
6536.942
6537.0223
6537.0324
6537.041
6537.0508
6537.0582
6537.1762
6537.185
6537.2021
6537.294
6537.3123
6537.329
6537.416
6537.4517
6537.5577
6537.7679
6538.4053
6538.6906
6538.7029
6538.7145
6538.8214
6538.8435
6538.9142
6538.9629
6538.9735
6538.9898
6534.6318
6534.8715
6534.8785
6534.8825
6529.7811
6529.9197
6530.4159
6530.4261
6530.4307
6530.947
6531.0724
6531.5994
6531.8755
6531.8828
6532.0319
6538.6639
6530.8202
6533.0604
6533.0696
6533.1038
6533.1926
6533.379
6533.3905
6533.4111
6533.4613
6533.4715
6533.4757
6533.5439
6533.5514
6533.63
6533.6743
6533.7164
6533.7276
6533.7501
6533.8538
6533.9774
6533.9841
6533.9939
6534.1607
6534.2108
6534.218
6534.2333
6534.3397
6534.3564
6534.4299
6534.439
6534.4573
6534.4635
6534.4833
6534.4894
6534.5631
6534.6113
6534.6868
6534.7001
6534.7253
6534.7327
6534.8207
6534.8393
6534.9478
6534.9773
6534.9868
6535.1021
6535.2166
6535.2978
6535.3043
6535.3267
6527.3408
6528.6481
6530.1138
6535.6759
6536.3273
6536.3352
6536.6036
6536.8352
6536.8544
6536.8589
6536.8637
6537.0807
6537.0915
6537.0961
6537.1827
6537.1903
6537.2062
6537.2988
6537.305
6537.314
6537.3217
6537.3449
6537.3494
6537.4466
6537.454
6537.4627
6537.4693
6537.5639
6537.5741
6537.5816
6537.6578
6537.6633
6537.6736
6537.8
6537.8101
6537.9066
6538.1439
6538.1627
6538.1678
6538.2856
6538.2994
6538.3118
6538.3397
6538.4356
6538.4396
6538.4461
6538.455
6538.5931
6538.6105
6538.6352
6538.7448
6538.7561
6526.9659
6527.4929
6527.4971
6527.7386
6528.2602
6528.2686
6528.2729
6528.7967
6528.8118
6528.9136
6528.9173
6529.0626
6529.3103
6529.3361
6529.3458
6529.4891
6529.504
6529.7502
6529.7615
6529.869
6529.888
6530.0219
6530.1434
6530.1558
6530.2647
6530.3745
6530.3896
6530.513
6530.6183
6530.6478
6530.6657
6530.719
6530.7276
6530.7393
6530.8398
6530.8692
6530.9777
6530.9849
6531.0031
6531.0112
6531.0395
6531.1019
6531.1084
6531.1164
6531.2365
6531.242
6531.2502
6531.3667
6531.3805
6531.389
6531.5019
6531.5365
6532.0461
6532.0568
6532.0864
6532.1615
6532.1936
6533.0568
6533.0653
6526.5585
6526.7395
6526.7678
6526.8411
6527.9895
6530.4339
6535.6658
6535.9414
6536.1476
6536.1635
6536.2889
6536.3974
6536.4462
6536.5163
6536.5589
6536.6228
6536.6437
6536.6646
6536.671
6536.6761
6536.7182
6536.7761
6536.7855
6536.7954
6536.8856
6536.8903
6536.8947
6537.0012
6537.0079
6537.013
6537.0182
6537.1417
6537.2561
6537.2714
6526.1426
6526.1738
6526.1807
6526.2948
6526.4172
6526.4215
6526.5767
6526.8185
6526.8221
6527.0893
6527.0937
6527.2128
6527.2171
6527.45
6527.4545
6527.597
6527.6076
6527.7021
6528.0834
6528.0915
6528.1411
6528.1872
6528.2805
6528.5528
6528.9211
6528.9252
6529.3374
6529.3436
6529.4899
6529.5009
6529.8939
6529.8981
6530.7755
6530.7836
6530.798
6530.8062
6530.9083
6530.913
6530.9176
6531.037
6531.0505
6531.1634
6531.168
6531.1722
6531.2927
6531.2978
6531.3139
6531.4044
6531.4078
6531.4184
6531.426
6531.4364
6531.4485
6531.4526
6531.5524
6531.5605
6531.5687
6531.6513
6531.6547
6531.66
6531.6651
6531.712
6531.7373
6531.7805
6531.785
6531.8465
6531.8501
6531.9321
6531.935
6531.9397
6531.9522
6531.9723
6531.9795
6531.9926
6532.0529
6532.0614
6532.0884
6532.0933
6532.1808
6532.1849
6532.1909
6532.2059
6532.2167
6532.2236
6532.2382
6532.2508
6532.2705
6532.299
6532.3021
6532.3178
6532.3467
6532.4256
6532.4309
