time (µs)
1614184801471323
1614184801482556
1614184801588556
1614184801606757
1614184801614623
1614184816136857
1614184819108456
1614184819130123
1614184819465656
1614184819472623
1614184819488290
1614184819492357
1614184819498423
1614184819506423
1614184819572990
1614184819581123
1614184819599924
1614184819604757
1614184819627123
1614184819717957
1614184819735556
1614184819762090
1614184819832157
1614184819845957
1614184819875623
1614184820109757
1614184820126724
1614184820160123
1614184820623656
1614184820655157
1614184828025157
1614184828049757
1614184837165656
1614184841885223
1614184841999357
1614184842009824
1614184842018757
1614184842241223
1614184842736656
1614184842844957
1614184842852290
1614184842872623
1614184842890757
1614184842907690
1614184842915824
1614184842981157
1614184842998623
1614184843016223
1614184843022724
1614184843039190
1614184847019990
1614184847036090
1614184851421857
1614184856877556
1614184857101456
1614184857338790
1614184857350024
1614184857628390
1614184857636690
1614184857646223
1614184857663057
1614184857753390
1614184857793090
1614184857796024
1614184857915456
1614184857932957
1614184857949857
1614184857960190
1614184858106590
1614184858127090
1614184858314990
1614184858353423
1614184858369690
1614184858413423
1614184858448057
1614184858494890
1614184858563757
1614184858583490
1614184858706456
1614184858749523
1614184858759123
1614184858790456
1614184858815490
1614184858838423
1614184858871490
1614184858878390
1614184858893890
1614184858909057
1614184858924556
1614184858940890
1614184858983157
1614184858988090
1614184859024523
1614184859095090
1614184859118724
1614184859400556
1614184859418357
1614184859647024
1614184859686456
1614184859709323
1614184859716857
1614184859728757
1614184859815423
1614184859835456
1614184859909257
1614184859916456
1614184859927123
1614184859936123
1614184859952656
1614184859969257
1614184859991890
1614184860201623
1614184860300890
1614184860310223
1614184860334456
1614184860338924
1614184860349024
1614184860635590
1614184860653924
1614184860719523
1614184860930957
1614184860949590
1614184861011724
1614184861028323
1614184861038690
1614184861044456
1614184861090824
1614184861105890
1614184861522090
1614184861537590
1614184861555890
1614184861613890
1614184861630157
1614184861639857
1614184861643790
1614184861649556
1614184861657157
1614184861675123
1614184861730590
1614184861738690
1614184861748957
1614184861757924
1614184861776790
1614184861779257
1614184861788757
1614184861795357
1614184861910423
1614184861914157
1614184862027357
1614184862156724
1614184862175890
1614184862411990
1614184863065790
1614184869175824
1614184869440123
1614184869446857
1614184869453190
1614184869581590
1614184869690190
1614184869711523
1614184869735090
1614184869797757
1614184869822490
1614184869855223
1614184869924190
1614184869962190
1614184869972024
1614184869991924
1614184870220490
1614184870242357
1614184870253456
1614184870281290
1614184870354556
1614184870373157
1614184870382257
1614184870397323
1614184870493423
1614184870526390
1614184870536824
1614184870659290
1614184870666024
1614184870685656
1614184870763123
1614184870809190
1614184870933456
1614184870965924
1614184875392556
1614184875409556
1614184875521590
1614184875615857
1614184875649656
1614184875653223
1614184875657690
1614184875969990
1614184876004456
1614184876015690
1614184876368824
1614184876373024
1614184876383790
1614184876387057
1614184876486556
1614184876504590
1614184876521824
1614184876526456
1614184876586257
1614184876596423
1614184876600490
1614184876603590
1614184876618190
1614184876620957
1614184876639157
1614184876649223
1614184876653623
1614184876758790
1614184876765423
1614184876772357
1614184876782290
1614184876861390
1614184876887990
1614184876892924
1614184876896656
1614184876915157
1614184877011423
1614184877020423
1614184877026123
1614184877040323
1614184877112890
1614184877139456
1614184877265490
1614184879732556
1614184881721323
1614184881758790
1614184886914556
1614184886929024
1614184887140790
1614184887180357
1614184887192890
1614184898587257
1614184900425157
1614184900454323
1614184902616257
1614184909444623
1614184910310057
1614184910313556
1614184910416157
1614184910456123
1614184910461223
1614184910469556
1614184910484556
1614184910561857
1614184910589024
1614184910702223
1614184910920690
1614184910931323
1614184910966157
1614184911711357
1614184911737957
1614184912141024
1614184912244724
1614184912262290
1614184913401656
1614184913445090
1614184913551190
1614184913664057
1614184913699790
1614184921194957
1614184921362790
1614184922120390
1614184922156357
1614184922232123
1614184922260690
1614184926930423
1614184927082423
1614184927161223
1614184927194390
1614184927230257
1614184927238556
1614184927267623
1614184927326790
1614184927333924
1614184927361824
1614184927392857
1614184927478990
1614184927722157
1614184927724223
1614184927760057
1614184927780990
1614184927804090
1614184927821390
1614184927854656
1614184927880824
1614184927905190
1614184927910990
1614184927917523
1614184927923456
1614184928180523
1614184928204556
1614184928212223
1614184928259824
1614184928275690
1614184928294656
1614184928461824
1614184928515857
1614184928538724
1614184928558223
1614184928570857
1614184928613423
1614184928928123
1614184928967790
1614184929035890
1614184929179556
1614184929246924
1614184929266090
1614184929277157
1614184929325190
1614184929429357
1614184929516824
1614184929558590
1614184929718857
1614184929850924
1614184929875090
1614184929883190
1614184929900190
1614184930280957
1614184939665690
1614184939764556
1614184939772157
1614184939857290
1614184939885523
1614184939984957
1614184940004957
1614184940016057
1614184940028123
1614184940159623
1614184940267656
1614184940285924
1614184940356157
1614184940361423
1614184940373490
1614184940382590
1614184940393857
1614184940404157
1614184940409390
1614184940467423
1614184940488790
1614184940493990
1614184940499190
1614184940505423
1614184940523523
1614184940525990
1614184940622090
1614184940646590
1614184940664556
1614184940679423
1614184940764490
1614184940777824
1614184940790523
1614184940801057
1614184940846724
1614184940858656
1614184940872257
1614184940876824
1614184940880890
1614184940887090
1614184940905257
1614184940912390
1614184940931057
1614184940980257
1614184940994890
1614184941010323
1614184941020123
1614184941027357
1614184941044790
1614184941118057
1614184941138724
1614184941665123
1614184941679757
1614184941731190
1614184941763556
1614184941768123
1614184941773357
1614184941783556
1614184941812157
1614184942480924
1614184951988490
1614184952772490
1614184952829490
1614184952843757
1614184952851990
1614184952879456
1614184952990123
1614184952998323
1614184953080390
1614184953091190
1614184953125290
1614184953249190
1614184953259157
1614184953353724
1614184953504757
1614184958832257
1614184959209656
1614184959217290
1614184959323323
1614184959334257
1614184959345390
1614184959448724
1614184959456123
1614184959466190
1614184959473590
1614184959702490
1614184959723757
1614184959734024
1614184959738824
1614184959998690
1614184960014656
1614184960373824
1614184960401623
1614184960506590
1614184960663523
1614184960779724
1614184963064924
1614184963198590
1614184963268190
1614184963279257
1614184963287590
1614184963460490
1614184963495323
1614184963594724
1614184964029057
1614184964140690
1614184965465456
1614184973121790
1614184973144323
1614184973154590
1614184973247490
1614184973259257
1614184973268990
1614184973533590
1614184973753157
1614184973774623
1614184973849357
1614184973862890
1614184973910757
1614184974136990
1614184974159223
1614184974230190
1614184974236757
1614184974257024
1614184974285456
1614184975227690
1614184975605423
1614184975620290
1614184975651423
1614184990847390
1614184990870757
1614184991116757
1614184991234456
1614184991315523
1614184991340456
1614184991478523
1614184991487323
1614184991635824
1614184991741824
1614184991915024
1614184992120590
1614184992134123
1614184992148090
1614184992167556
1614184992268790
1614184992281990
1614184992373456
1614184992382123
1614184992393456
1614184992395656
1614184992407423
1614184992410757
1614184992520456
1614184992545690
1614184992643757
1614184992651724
1614184992923423
1614184997097323
1614184998403024
1614184998487456
1614184998516690
1614184999023456
1614184999048357
1614184999062123
1614184999193824
1614184999435790
1614184999460656
1614184999467623
1614184999473757
1614184999481924
1614184999498890
1614184999971523
1614184999982523
1614184999988990
1614185000008190
1614185000011257
1614185000015490
1614185000020990
1614185000130057
1614185000136157
1614185000155490
1614185000168123
1614185000406357
1614185000632690
1614185000639257
1614185000645090
1614185002602323
1614185002831690
1614185002835757
1614185002843623
1614185002847323
1614185002925556
1614185002932456
1614185002946924
1614185002955490
1614185002961024
1614185002971057
1614185003367690
1614185003579057
1614185003588957
1614185003610857
1614185003614690
1614185003632490
1614185003865024
1614185003894024
1614185003915257
1614185004114556
1614185004129924
1614185030791656
1614185031150990
1614185031580123
1614185031743690
1614185031899690
1614185031980090
1614185035018223
1614185035404957
1614185035423257
1614185035427556
1614185035686024
1614185036951290
1614185036980590
1614185037076790
1614185037213623
1614185041949857
1614185045258957
1614185045312456
1614185045868290
1614185047216990
1614185047623024
1614185050473490
1614185050833556
1614185050848190
1614185050854024
1614185050857357
1614185050980357
1614185050986590
1614185051070390
1614185051085556
1614185051096290
1614185051100724
1614185051106190
1614185051217590
1614185051229724
1614185051238323
1614185051334390
1614185051346590
1614185051354957
1614185051360390
1614185051362957
1614185051366990
1614185051378957
1614185051626590
1614185051728623
1614185051739257
1614185051828323
1614185051838890
1614185051845456
1614185051850656
1614185051857024
1614185051861790
1614185051873790
1614185051886057
1614185051973690
1614185051983157
1614185051991157
1614185052000323
1614185052004724
1614185052011423
1614185052115090
1614185052132490
1614185052138656
1614185052147656
1614185052155690
1614185052268123
1614185052283590
1614185052386890
1614185052393024
1614185052415556
1614185052426290
1614185052652223
1614185056023857
1614185059740790
1614185068588157
1614185068603957
1614185068697924
1614185068705456
1614185068970757
1614185069126957
1614185069821157
1614185070665490
1614185074288924
1614185076570924
1614185076607057
1614185076727824
1614185076736757
1614185076833223
1614185076847024
1614185076851623
1614185076863290
1614185077151423
1614185077541290
1614185078327423
1614185078337790
1614185078551190
1614185078563790
1614185078577623
1614185078605024
1614185078720790
1614185078733924
1614185078745757
1614185078849724
1614185078873323
1614185078964456
1614185078985190
1614185079015157
1614185079030824
1614185079138290
1614185079230357
1614185079245590
1614185079257390
1614185079269957
1614185079375390
1614185079390790
1614185079397390
1614185079406090
1614185079626523
1614185079663090
1614185080777390
1614185088725857
1614185089567323
1614185089584924
1614185089680290
1614185089709924
1614185089743323
1614185089824857
1614185089847857
1614185089855523
1614185089870790
1614185089877257
1614185098448690
1614185098641257
1614185101474824
1614185101557656
1614185101728690
1614185102058024
1614185102079924
1614185102112556
1614185102200290
1614185102343057
1614185102358857
1614185102655556
1614185103206523
1614185103648357
1614185103670556
1614185103877490
1614185103896290
1614185104427190
1614185104593157
1614185105263757
1614185105683924
1614185105716090
1614185105819924
1614185105920623
1614185106256190
1614185106271590
1614185106517456
1614185106543390
1614185106549623
1614185106557456
1614185106614190
1614185106641790
1614185106698957
1614185107107024
1614185107143190
1614185107153057
1614185107255123
1614185107284490
1614185107580090
1614185107704157
1614185107920724
1614185108223656
1614185109019390
1614185109049623
1614185109344656
1614185109583057
1614185109598857
1614185109708790
1614185109842257
1614185109968724
1614185110057223
1614185110204123
1614185111085423
1614185111092790
1614185111231456
1614185111341090
1614185111349290
1614185111373957
1614185112512257
1614185112557357
1614185112635456
1614185112663057
1614185118918257
1614185121508190
1614185125603623
1614185129957456
1614185130450690
1614185130570857
1614185130691357
1614185130936090
1614185130949757
1614185131127724
1614185131182290
1614185131206257
1614185131223357
1614185131336890
1614185131353357
1614185131357724
1614185131364523
1614185132032423
1614185132128690
1614185132142824
1614185132345757
1614185132357190
1614185132360490
1614185132365890
1614185132374223
1614185132382290
1614185132602590
1614185132615490
1614185132626290
1614185132635890
1614185132646423
1614185132736024
1614185132748290
1614185132772523
1614185135789757
1614185137367857
1614185137381656
1614185137609824
1614185137630690
1614185137652357
1614185137751190
1614185137756990
1614185137761824
1614185137768290
1614185137993690
1614185138015323
1614185138039090
1614185138144690
1614185138256957
1614185138268724
1614185138283757
1614185138295490
1614185138300523
1614185138305656
1614185138314990
1614185138326724
1614185138366090
1614185138403290
1614185138413656
1614185138418423
1614185138434390
1614185138438890
1614185139070556
1614185139076190
1614185139344290
1614185139354024
1614185139371257
1614185139378656
1614185139391790
1614185139406157
1614185143075824
1614185146710223
1614185147019090
1614185147038824
1614185148165057
1614185148677724
1614185157474090
1614185157587257
1614185157596824
1614185166764024
1614185167277957
1614185167291990
1614185167306123
1614185167424123
1614185182515390
1614185182550757
1614185186979290
1614185191431690
1614185191441590
1614185191460323
1614185191538090
1614185191648824
1614185191662890
1614185191681857
1614185191695024
1614185198527123
1614185198535957
1614185198545390
1614185202579390
1614185208491323
1614185208505257
1614185208513024
1614185208653057
1614185208942423
1614185209011024
1614185209033590
1614185209590257
1614185209820390
1614185209960990
1614185209974890
1614185209986490
1614185210018590
1614185210028590
1614185217752456
1614185223302957
1614185223323390
1614185223573824
1614185223692024
1614185223714824
1614185223718990
1614185223829423
1614185223838556
1614185223963223
1614185223986123
1614185224061390
1614185224078290
1614185224098057
1614185224104157
1614185224190357
1614185224243157
1614185224268824
1614185224350024
1614185224372357
1614185224385290
1614185224400090
1614185224465824
1614185224476390
1614185224486724
1614185224491490
1614185224495456
1614185224588323
1614185224598390
1614185224609456
1614185224718123
1614185224727123
1614185224735556
1614185224744223
1614185224750323
1614185230562790
1614185230577257
1614185230711490
1614185230724490
1614185231235757
1614185231347390
1614185231364990
1614185239198523
1614185240133790
1614185240145790
1614185240159024
1614185240381090
1614185240398290
1614185240555357
1614185240569957
1614185240643757
1614185240669057
1614185240686024
1614185240702090
1614185241028223
1614185241038190
1614185241051757
1614185241068656
1614185241079924
1614185241100656
1614185241180857
1614185241199157
1614185241208790
1614185241219190
1614185241226824
1614185241744357
1614185241757757
1614185242248323
1614185242462790
1614185242474223
1614185242484857
1614185242524190
1614185242528390
1614185242581523
1614185242593390
1614185242598990
1614185242607590
1614185242614724
1614185242618257
1614185242629357
1614185242637724
1614185243257757
1614185243272890
1614185243369123
1614185243379890
1614185243633690
1614185243677857
1614185243688290
1614185243773290
1614185243797323
1614185253007057
1614185253224924
1614185253228857
1614185253266157
1614185253399757
1614185253478656
1614185253496690
1614185253502123
1614185253523656
1614185253526957
1614185253616623
1614185253740090
1614185253769690
1614185253778556
1614185253794924
1614185253814357
1614185253942057
1614185254373790
1614185254380656
1614185254389890
1614185254395957
1614185254402223
1614185254496523
1614185254510623
1614185254516057
1614185254521057
1614185254524890
1614185254536190
1614185254541456
1614185254546123
1614185254800024
1614185254807423
1614185254825090
1614185263960590
1614185263984057
1614185263999456
1614185271384523
1614185271395790
1614185271403523
1614185271416123
1614185271529024
1614185271539724
1614185271633523
1614185271665990
1614185271684423
1614185271785223
1614185271905590
1614185272050323
1614185272177590
1614185272195790
1614185272199390
1614185272205423
1614185272210223
1614185280916556
1614185281385357
1614185281405357
1614185281411157
1614185281860090
1614185281877257
1614185281909990
1614185282018957
1614185282055123
1614185282067257
1614185282085924
1614185282183024
1614185282199357
1614185282219057
1614185282841357
1614185282956690
1614185283076890
1614185283083057
1614185283100556
1614185289669656
1614185289678690
1614185289702190
1614185289714090
1614185289719790
1614185289729357
1614185289780323
1614185289820790
1614185289833024
1614185289845656
1614185289923057
1614185289928890
1614185289965924
1614185289974423
1614185289977857
1614185289998223
1614185290004857
1614185290105990
1614185290117423
1614185290202623
1614185290210090
1614185290227157
1614185290340623
1614185290465990
1614185290493990
1614185290506490
1614185290593024
1614185290639090
1614185290774190
1614185290832690
1614185290853257
1614185290889257
1614185291093824
1614185291110157
1614185291123690
1614185291248024
1614185291257223
1614185291269057
1614185291360556
1614185291402490
1614185293181790
1614185293280390
1614185293311357
1614185293448323
1614185294494924
1614185295725390
1614185296215290
1614185296334390
1614185296470057
1614185296486656
1614185296637957
1614185296892623
1614185296911490
1614185297045757
1614185297090190
1614185297174857
1614185297841824
1614185298141824
1614185298232390
1614185298243924
1614185298248990
1614185298268456
1614185298277790
1614185298389456
1614185310895024
1614185316132323
1614185316153456
1614185316618390
1614185317251090
1614185319521157
1614185322643590
1614185322783024
1614185323576090
1614185323669423
1614185323689490
1614185323776523
1614185323807357
1614185323811290
1614185323817423
1614185323904556
1614185323920057
1614185323939724
1614185324046690
1614185324063857
1614185326834490
1614185327700123
1614185327713824
1614185328191257
1614185328295957
1614185328310057
1614185328443724
1614185328543924
1614185328559123
1614185328798290
1614185331471623
1614185331499623
1614185332388990
1614185332484190
1614185332490123
1614185332499223
1614185332505423
1614185332512957
1614185332531556
1614185332651990
1614185332669423
1614185333093456
1614185333106890
1614185333179290
1614185333201790
1614185333206090
1614185333220957
1614185333450523
1614185333478656
1614185333711757
1614185335043057
1614185335062656
1614185335186690
1614185335343157
1614185336008924
1614185336121724
1614185336395957
1614185336414590
1614185336514890
1614185337823090
1614185338649656
1614185342492190
1614185342504623
1614185342522290
1614185342544390
1614185342572890
1614185342580257
1614185358099790
1614185358112690
1614185358124257
1614185361715623
1614185361721690
1614185368048290
1614185369238590
1614185369242690
1614185369393890
1614185369400556
1614185369424724
1614185369440024
1614185369571523
1614185369664423
1614185369786623
1614185369799456
1614185369805456
1614185369935890
1614185370060490
1614185370085724
1614185370092157
1614185370095357
1614185370328890
1614185370335390
1614185370578623
1614185370594057
1614185370719157
1614185377872790
1614185378145323
1614185378375957
1614185378408257
1614185378413390
1614185378437257
1614185378447824
1614185378670090
1614185381293490
1614185383812123
1614185383954523
1614185392147190
1614185392314357
1614185396817857
1614185396837824
1614185396946290
1614185397167223
1614185404019057
1614185404532290
1614185404553057
1614185405446890
1614185405465223
1614185405682656
1614185405700090
1614185405716490
1614185405860590
1614185406085223
1614185406101924
1614185406113790
1614185406512157
1614185406602190
1614185406639290
1614185406645790
1614185406782857
1614185407019223
1614185407049456
1614185407155190
1614185407301123
1614185407306590
1614185407319523
1614185407422523
1614185407551656
1614185407557290
1614185410542257
1614185420185656
1614185420196090
1614185420292490
1614185420461757
1614185420701323
1614185433777123
1614185434270890
1614185434290824
1614185434516423
1614185434544890
1614185434750590
1614185444919857
1614185448664957
1614185448672724
1614185448677223
1614185448757190
1614185448801323
1614185448925123
1614185449311790
1614185449327323
1614185449659223
1614185449683890
1614185449707456
1614185449776390
1614185449787357
1614185449801190
1614185457156257
1614185457166924
1614185457239690
1614185457385057
1614185457577590
1614185457896957
1614185457906157
1614185457960157
1614185457987757
1614185458045857
1614185458991290
1614185459053656
1614185460049257
1614185460067890
1614185460303257
1614185460325590
1614185460956990
1614185466619490
1614185466639924
1614185466869423
1614185466877790
1614185467005323
1614185475323090
1614185475420190
1614185476124724
1614185476242724
1614185476272357
1614185476359656
1614185476366190
1614185476376090
1614185476500024
1614185476586924
1614185476622190
1614185476627223
1614185476787556
1614185476884057
1614185476887857
1614185477005857
1614185477029423
1614185477113190
1614185477154057
1614185477901623
1614185481317057
1614185481338090
1614185481353090
1614185482613690
1614185482625290
1614185482641323
1614185482645190
1614185482647456
1614185482850323
1614185482959490
1614185482997290
1614185483006824
1614185483012456
1614185483015990
1614185483212456
1614185483217824
1614185483221123
1614185483233423
1614185483242223
1614185483245724
1614185483256390
1614185483259757
1614185483268757
1614185483333590
1614185483341157
1614185483468857
1614185483485656
1614185483492423
1614185483498890
1614185483617057
1614185484249724
1614185484271656
1614185484632957
1614185484639057
1614185484657990
1614185485311423
1614185492113790
1614185492494390
1614185492808390
1614185492941390
1614185493062623
1614185495574857
1614185495921656
1614185495938724
1614185495963523
1614185496043857
1614185498181123
1614185498212190
1614185498222590
1614185498299990
1614185498320257
1614185498326757
1614185498639257
1614185498985157
1614185498990090
1614185498993957
1614185498998724
1614185499046257
1614185499074690
1614185499081123
1614185499105724
1614185499112890
1614185499119390
1614185499186824
1614185499230556
1614185499240656
1614185499250157
1614185499266290
1614185499273357
1614185499485890
1614185499508790
1614185512419323
1614185517448824
1614185517468390
1614185535691724
1614185539384390
1614185539475323
1614185539707257
1614185541657890
1614185541683890
1614185541903323
1614185541916357
1614185541966057
1614185541975957
1614185541991090
1614185542015690
1614185548418024
1614185548930057
1614185548954257
1614185549342757
1614185549380090
1614185549984024
1614185550251257
1614185550353790
1614185550522824
1614185560073824
1614185560160957
1614185560323924
1614185561172490
1614185561345490
1614185561358456
1614185561590456
1614185561832523
1614185561953123
1614185561966790
1614185561975390
1614185561980024
1614185562057323
1614185562088357
1614185562100757
1614185562310590
1614185562341357
1614185562348057
1614185562356323
1614185562359257
1614185562458656
1614185562464890
1614185562468957
1614185562484090
1614185562572523
1614185562595323
