CAR spike times (ms)
329.0
376.0
393.0
397.0
413.0
418.0
426.0
438.0
475.0
483.0
487.0
520.0
605.0
620.0
624.0
634.0
640.0
644.0
646.0
654.0
667.0
671.0
675.0
679.0
684.0
692.0
724.0
763.0
773.0
776.0
790.0
807.0
817.0
838.0
865.0
879.0
916.0
933.0
939.0
178.0
252.0
262.0
282.0
320.0
353.0
595.0
627.0
646.0
664.0
678.0
686.0
704.0
708.0
727.0
744.0
757.0
768.0
816.0
826.0
831.0
840.0
847.0
855.0
872.0
936.0
26.0
45.0
48.0
53.0
98.0
290.0
317.0
325.0
332.0
507.0
547.0
585.0
606.0
626.0
640.0
650.0
663.0
688.0
695.0
724.0
726.0
740.0
898.0
940.0
986.0
12.0
23.0
265.0
559.0
591.0
608.0
613.0
633.0
640.0
688.0
691.0
705.0
716.0
748.0
900.0
923.0
963.0
970.0
986.0
999.0
100.0
221.0
556.0
606.0
613.0
648.0
655.0
693.0
698.0
705.0
727.0
732.0
735.0
762.0
777.0
784.0
809.0
811.0
838.0
890.0
970.0
7.0
292.0
314.0
325.0
341.0
377.0
497.0
537.0
611.0
620.0
642.0
648.0
650.0
656.0
670.0
675.0
688.0
709.0
718.0
725.0
745.0
755.0
764.0
826.0
874.0
881.0
890.0
901.0
923.0
930.0
946.0
972.0
978.0
989.0
18.0
151.0
208.0
275.0
511.0
620.0
628.0
665.0
673.0
678.0
735.0
738.0
757.0
764.0
14.0
23.0
29.0
53.0
57.0
78.0
90.0
115.0
117.0
123.0
178.0
188.0
192.0
200.0
211.0
220.0
241.0
339.0
353.0
690.0
992.0
209.0
227.0
236.0
268.0
274.0
349.0
543.0
552.0
563.0
571.0
580.0
586.0
592.0
647.0
661.0
671.0
711.0
735.0
857.0
915.0
4.0
517.0
561.0
636.0
663.0
680.0
701.0
707.0
719.0
886.0
895.0
949.0
31.0
89.0
97.0
657.0
686.0
699.0
758.0
781.0
847.0
853.0
920.0
927.0
972.0
71.0
143.0
185.0
189.0
201.0
208.0
246.0
256.0
268.0
294.0
302.0
308.0
321.0
323.0
330.0
335.0
389.0
399.0
414.0
697.0
702.0
711.0
715.0
719.0
727.0
729.0
743.0
755.0
768.0
776.0
790.0
822.0
869.0
875.0
929.0
942.0
963.0
970.0
976.0
37.0
176.0
180.0
182.0
193.0
543.0
575.0
581.0
619.0
629.0
634.0
638.0
654.0
700.0
708.0
713.0
752.0
755.0
761.0
783.0
797.0
803.0
808.0
813.0
819.0
837.0
839.0
846.0
854.0
212.0
228.0
263.0
282.0
655.0
703.0
707.0
712.0
715.0
720.0
762.0
766.0
776.0
789.0
796.0
828.0
999.0
225.0
240.0
549.0
551.0
562.0
611.0
660.0
715.0
819.0
420.0
610.0
617.0
620.0
638.0
644.0
651.0
657.0
664.0
665.0
683.0
695.0
698.0
702.0
707.0
723.0
742.0
754.0
763.0
804.0
810.0
823.0
828.0
877.0
886.0
922.0
937.0
257.0
272.0
284.0
296.0
311.0
318.0
325.0
612.0
625.0
631.0
637.0
648.0
653.0
655.0
667.0
672.0
696.0
701.0
708.0
740.0
743.0
748.0
768.0
775.0
781.0
791.0
820.0
830.0
849.0
859.0
870.0
877.0
885.0
899.0
915.0
920.0
927.0
936.0
941.0
955.0
516.0
525.0
565.0
595.0
610.0
617.0
663.0
667.0
688.0
717.0
729.0
732.0
743.0
749.0
781.0
788.0
792.0
803.0
832.0
843.0
848.0
883.0
908.0
919.0
49.0
55.0
140.0
152.0
182.0
186.0
199.0
214.0
243.0
636.0
645.0
649.0
661.0
687.0
701.0
706.0
713.0
745.0
804.0
837.0
842.0
865.0
877.0
881.0
910.0
230.0
660.0
666.0
669.0
681.0
750.0
361.0
575.0
626.0
632.0
761.0
2.0
7.0
17.0
41.0
52.0
59.0
66.0
83.0
102.0
141.0
151.0
524.0
532.0
556.0
561.0
612.0
718.0
723.0
741.0
772.0
774.0
777.0
826.0
838.0
849.0
853.0
863.0
868.0
870.0
878.0
894.0
900.0
58.0
63.0
204.0
220.0
246.0
257.0
271.0
405.0
494.0
502.0
555.0
600.0
727.0
733.0
743.0
765.0
770.0
813.0
904.0
910.0
0.0
6.0
20.0
26.0
646.0
692.0
704.0
718.0
725.0
732.0
740.0
750.0
763.0
779.0
785.0
797.0
806.0
818.0
823.0
826.0
848.0
854.0
859.0
868.0
895.0
897.0
904.0
910.0
942.0
954.0
959.0
968.0
9.0
12.0
14.0
16.0
18.0
32.0
75.0
162.0
168.0
394.0
615.0
619.0
626.0
637.0
642.0
656.0
668.0
677.0
684.0
697.0
719.0
724.0
730.0
743.0
759.0
764.0
770.0
774.0
780.0
784.0
806.0
812.0
817.0
824.0
861.0
867.0
874.0
906.0
909.0
967.0
978.0
348.0
679.0
684.0
705.0
718.0
724.0
728.0
739.0
782.0
817.0
826.0
855.0
885.0
898.0
908.0
979.0
4.0
51.0
56.0
667.0
684.0
691.0
698.0
701.0
710.0
718.0
742.0
746.0
748.0
752.0
767.0
772.0
781.0
786.0
793.0
798.0
836.0
868.0
878.0
895.0
920.0
936.0
942.0
194.0
215.0
245.0
604.0
623.0
628.0
635.0
640.0
646.0
675.0
708.0
854.0
856.0
861.0
872.0
887.0
895.0
899.0
965.0
7.0
18.0
45.0
55.0
641.0
646.0
672.0
677.0
692.0
703.0
713.0
716.0
720.0
729.0
734.0
742.0
759.0
768.0
772.0
777.0
823.0
830.0
922.0
927.0
974.0
395.0
610.0
618.0
626.0
634.0
642.0
655.0
663.0
670.0
680.0
685.0
693.0
697.0
704.0
708.0
710.0
715.0
719.0
724.0
729.0
731.0
736.0
750.0
755.0
759.0
761.0
769.0
778.0
783.0
787.0
796.0
806.0
814.0
822.0
850.0
857.0
860.0
865.0
920.0
929.0
986.0
