time (ms),membrane voltage (mV)
82.928,-75.54388
82.932,-74.90302
82.93599999999999,-74.1911
82.94,-73.33684
82.944,-72.76726
82.948,-72.19768
82.952,-71.69938
82.956,-71.34342
82.96000000000001,-70.98746
82.964,-70.6315
82.968,-70.41788
82.97200000000001,-70.13298
82.976,-69.91936
82.98,-69.63468
82.98400000000001,-69.34978
82.988,-69.20744
82.99199999999999,-68.92276
82.996,-68.85148
83.0,-68.92276
83.00399999999999,-68.92276
83.008,-68.78042
83.012,-68.5668
83.016,-68.13956
83.02,-67.64126
83.024,-67.07168
83.028,-66.35976
83.032,-66.0038
83.036,-65.7189
83.04,-65.57656
83.04400000000001,-65.43422
83.048,-65.14932
83.052,-64.7223
83.05600000000001,-64.36634
83.05999999999999,-63.86782
83.064,-63.4408
83.068,-63.1559
83.07199999999999,-63.1559
83.076,-63.22718
83.08,-63.4408
83.084,-63.72548
83.088,-63.79676
83.092,-63.6542
83.096,-63.4408
83.1,-63.1559
83.104,-62.87122
83.108,-62.58632
83.11200000000001,-62.44398
83.116,-62.30164
83.12,-62.30164
83.12400000000001,-62.23036
83.128,-62.15908
83.13199999999999,-62.01674
83.136,-61.8744
83.14,-61.73206
83.14399999999999,-61.3761
83.148,-61.0912
83.152,-60.87758
83.15599999999999,-60.73524
83.16,-60.73524
83.164,-60.87758
83.168,-60.80652
83.172,-60.73524
83.176,-60.52162
83.18,-60.23694
83.184,-59.8097
83.188,-59.52502
83.19200000000001,-59.24012
83.19600000000001,-59.16906
83.2,-59.24012
83.204,-59.52502
83.208,-59.8097
83.21199999999999,-59.88098
83.216,-59.95204
83.22,-59.8097
83.224,-59.73864
83.228,-59.52502
83.232,-59.45374
83.236,-59.45374
83.24,-59.73864
83.244,-60.0946
83.248,-60.30822
83.25200000000001,-60.5929
83.256,-60.66418
83.26,-60.52162
83.26400000000001,-60.37928
83.268,-60.16566
83.272,-59.95204
83.276,-59.8097
83.28,-59.73864
83.28399999999999,-59.73864
83.288,-59.59608
83.292,-59.66736
83.29599999999999,-59.45374
83.3,-59.38268
83.304,-59.09778
83.30799999999999,-58.8131
83.312,-58.45714
83.316,-57.88756
83.32000000000001,-57.46032
83.324,-57.03308
83.328,-56.7484
83.33200000000001,-56.4635
83.336,-56.17882
83.34,-55.89392
83.34400000000001,-55.53796
83.348,-55.182
83.35199999999999,-54.82604
83.356,-54.6837
83.36,-54.61242
83.36399999999999,-54.6837
83.368,-54.6837
83.372,-54.82604
83.376,-54.6837
83.38,-54.39902
83.384,-54.11412
83.388,-53.75816
83.392,-53.47348
83.396,-53.25986
83.4,-53.33092
83.40400000000001,-53.4022
83.408,-53.54454
83.412,-53.61582
83.41600000000001,-53.68688
83.41999999999999,-53.54454
83.42399999999999,-53.33092
83.428,-53.1173
83.432,-52.9039
83.43599999999999,-52.76134
83.44,-52.76134
83.444,-52.83262
83.448,-53.04624
83.452,-53.1173
83.456,-53.1173
83.46000000000001,-53.1173
83.464,-53.18858
83.468,-53.25986
83.47200000000001,-53.33092
83.476,-53.4022
83.48,-53.47348
83.48400000000001,-53.47348
83.488,-53.54454
83.49199999999999,-53.68688
83.496,-53.75816
83.5,-53.68688
83.50399999999999,-53.75816
83.508,-53.82944
83.512,-53.75816
83.516,-53.75816
83.52,-53.82944
83.524,-54.11412
83.528,-54.47008
83.532,-55.03966
83.536,-55.60924
83.54,-56.03648
83.544,-56.32116
83.548,-56.4635
83.552,-56.39244
83.55600000000001,-56.39244
83.56,-56.39244
83.564,-56.4635
83.568,-56.7484
83.57199999999999,-57.10436
83.576,-57.46032
83.58,-57.81628
83.584,-58.17224
83.588,-58.38586
83.592,-58.38586
83.596,-58.5282
83.6,-58.74182
83.604,-58.74182
83.608,-58.95544
83.61200000000001,-59.24012
83.616,-59.38268
83.62,-59.59608
83.62400000000001,-59.73864
83.628,-59.95204
83.632,-60.23694
83.636,-60.66418
83.64,-60.87758
83.64399999999999,-61.16248
83.648,-61.51844
83.652,-61.73206
83.65599999999999,-61.8744
83.66,-62.01674
83.664,-62.15908
83.668,-62.30164
83.672,-62.44398
83.676,-62.58632
83.68,-62.58632
83.684,-62.72866
83.688,-62.87122
83.69200000000001,-63.1559
83.69600000000001,-63.51186
83.7,-63.79676
83.70400000000001,-64.22378
83.708,-64.50868
83.71199999999999,-64.57974
83.716,-64.7223
83.72,-64.79336
83.724,-65.00698
83.728,-65.14932
83.732,-65.57656
83.736,-65.86124
83.74,-66.07486
83.744,-66.14614
83.748,-66.0038
83.752,-65.79017999999999
83.756,-65.43422
83.76,-65.14932
83.76400000000001,-64.79336
83.768,-64.65102
83.772,-64.50868
83.776,-64.4374
83.77999999999999,-64.36634
83.78399999999999,-64.15272
83.788,-63.86782
83.792,-63.58314
83.79599999999999,-63.22718
83.8,-62.94228
83.804,-62.72866
83.80799999999999,-62.6576
83.812,-62.72866
83.816,-62.72866
83.82000000000001,-62.72866
83.824,-62.72866
83.828,-62.72866
83.83200000000001,-62.6576
83.836,-62.3727
83.84,-62.08802
83.84400000000001,-61.66078
83.848,-61.3761
83.85199999999999,-61.02014
83.856,-60.94886
83.86,-60.94886
83.86399999999999,-61.02014
83.868,-61.0912
83.872,-61.16248
83.876,-61.16248
83.88,-60.94886
83.884,-60.80652
83.888,-60.66418
83.892,-60.52162
83.896,-60.52162
83.9,-60.52162
83.90400000000001,-60.52162
83.908,-60.52162
83.912,-60.37928
83.91600000000001,-60.23694
83.91999999999999,-60.0946
83.92399999999999,-60.02332
83.928,-60.30822
83.932,-60.66418
83.93599999999999,-61.02014
83.94,-61.58972
83.944,-61.94568
83.948,-62.23036
83.952,-62.30164
83.956,-62.30164
83.96000000000001,-62.08802
83.964,-62.08802
83.968,-62.15908
83.97200000000001,-62.51526
83.976,-62.79994
83.98,-63.08462
83.98400000000001,-63.4408
83.988,-63.51186
83.99199999999999,-63.51186
83.996,-63.36952
84.0,-63.08462
84.00399999999999,-62.94228
84.008,-62.58632
84.012,-62.30164
84.01599999999999,-62.01674
84.02,-61.80312
84.024,-61.58972
84.028,-61.3761
84.032,-61.23354
84.036,-61.02014
84.04,-60.80652
84.044,-60.37928
84.048,-59.95204
84.052,-59.66736
84.05600000000001,-59.38268
84.06,-59.3114
84.064,-59.09778
84.068,-59.09778
84.07199999999999,-58.74182
84.076,-58.38586
84.08,-57.81628
84.084,-57.10436
84.088,-56.39244
84.092,-55.68052
84.096,-55.25328
84.1,-54.75498
84.104,-54.39902
84.108,-54.11412
84.11200000000001,-53.61582
84.116,-52.97496
84.12,-52.26304
84.12400000000001,-51.55112
84.128,-50.91026
84.132,-50.19834
84.136,-49.77132
84.14,-49.41536
84.14399999999999,-49.20174
84.148,-48.98812
84.152,-48.70322
84.15599999999999,-48.34726
84.16,-48.20492
84.164,-47.9913
84.168,-48.06258
84.172,-48.20492
84.176,-48.56088
84.18,-49.05918
84.184,-49.5577
84.188,-49.98472
84.19200000000001,-50.3409
84.196,-50.48324
84.2,-50.41196
84.20400000000001,-50.5543
84.208,-50.62558
84.21199999999999,-50.8392
84.216,-51.05282
84.22,-51.55112
84.22399999999999,-52.04942
84.228,-52.54794
84.232,-53.04624
84.236,-53.4022
84.24,-53.54454
84.244,-53.68688
84.248,-53.82944
84.252,-53.9005
84.256,-54.11412
84.26,-54.39902
84.26400000000001,-54.82604
84.268,-55.32456
84.272,-55.82286
84.27600000000001,-56.4635
84.27999999999999,-56.89074
84.28399999999999,-57.31798
84.288,-57.31798
84.292,-57.60266
84.29599999999999,-57.67394
84.3,-58.0299
84.304,-58.31458
84.30799999999999,-58.5282
84.312,-58.8131
84.316,-58.8131
84.32000000000001,-58.67054
84.324,-58.38586
84.328,-57.95862
84.33200000000001,-57.60266
84.336,-57.2467
84.34,-56.96202
84.34400000000001,-56.81946
84.34800000000001,-56.60606
84.35199999999999,-56.2501
84.356,-55.89392
84.36,-55.39562
84.36399999999999,-54.75498
84.368,-54.11412
84.372,-53.4022
84.376,-52.76134
84.38,-52.19198
84.384,-51.8358
84.388,-51.47984
84.392,-51.19516
84.396,-50.76792
84.4,-50.3409
84.40400000000001,-49.91366
84.408,-49.41536
84.412,-48.91684
84.41600000000001,-48.34726
84.42,-47.77768
84.42399999999999,-47.42172
84.428,-47.06576
84.43199999999999,-46.92342
84.43599999999999,-46.63874
84.44,-46.42512
84.444,-46.35384
84.448,-46.28278
84.452,-46.06916
84.456,-45.99788
84.46,-45.85554
84.464,-45.9266
84.468,-45.85554
84.47200000000001,-45.99788
84.476,-46.06916
84.48,-46.14022
84.48400000000001,-46.06916
84.488,-45.85554
84.492,-45.49958
84.496,-45.21468
84.5,-45.14362
84.50399999999999,-45.28596
84.508,-45.64192
84.512,-46.2115
84.51599999999999,-46.7098
84.52,-47.13704
84.524,-47.42172
84.528,-47.63534
84.532,-47.77768
84.536,-47.77768
84.54,-47.92024
84.544,-48.06258
84.548,-48.41854
84.552,-48.84578
84.55600000000001,-49.20174
84.56,-49.5577
84.56400000000001,-49.91366
84.568,-50.056
84.57199999999999,-50.41196
84.576,-50.62558
84.58,-50.8392
84.584,-51.19516
84.588,-51.55112
84.592,-52.04942
84.596,-52.54794
84.6,-52.9039
84.604,-53.4022
84.608,-53.75816
84.61200000000001,-54.25646
84.616,-54.61242
84.62,-54.89732
84.62400000000001,-55.32456
84.628,-55.60924
84.632,-55.9652
84.63600000000001,-56.4635
84.64,-56.81946
84.64399999999999,-57.31798
84.648,-57.60266
84.652,-57.88756
84.65599999999999,-58.0299
84.66,-58.17224
84.664,-58.31458
84.66799999999999,-58.5282
84.672,-58.88416
84.676,-59.45374
84.68,-59.88098
84.684,-60.45056
84.688,-60.94886
84.69200000000001,-61.23354
84.696,-61.51844
84.7,-61.80312
84.70400000000001,-62.08802
84.708,-62.30164
84.71199999999999,-62.6576
84.716,-62.94228
84.72,-63.08462
84.72399999999999,-63.01356
84.728,-62.87122
84.732,-62.51526
84.736,-62.08802
84.74,-61.73206
84.744,-61.44716
84.748,-61.51844
84.752,-61.51844
84.756,-61.58972
84.76,-61.58972
84.76400000000001,-61.44716
84.768,-61.0912
84.772,-60.5929
84.77600000000001,-59.95204
84.78,-59.45374
84.78399999999999,-59.0265
84.788,-58.67054
84.792,-58.31458
84.79599999999999,-58.10096
84.8,-57.81628
84.804,-57.46032
84.80799999999999,-57.10436
84.812,-56.89074
84.816,-56.4635
84.82000000000001,-56.03648
84.824,-55.82286
84.828,-55.32456
84.83200000000001,-55.03966
84.836,-54.82604
84.84,-54.82604
84.84400000000001,-54.82604
84.84800000000001,-54.82604
84.852,-54.82604
84.856,-54.82604
84.86,-54.82604
84.86399999999999,-54.82604
84.868,-54.82604
84.872,-54.96838
84.87599999999999,-55.182
84.88,-55.4669
84.884,-55.60924
84.888,-55.9652
84.892,-56.39244
84.896,-56.53478
84.9,-56.67712
84.904,-56.67712
84.908,-56.67712
84.912,-56.60606
84.91600000000001,-56.60606
84.92,-56.67712
84.924,-56.89074
84.928,-56.81946
84.93199999999999,-56.81946
84.93599999999999,-56.60606
84.94,-56.39244
84.944,-56.17882
84.948,-56.03648
84.952,-55.9652
84.956,-56.03648
84.96,-56.17882
84.964,-56.2501
84.968,-56.2501
84.97200000000001,-56.10754
84.976,-55.89392
84.98,-55.68052
84.98400000000001,-55.32456
84.988,-55.25328
84.992,-55.25328
84.996,-55.4669
85.0,-55.60924
85.00399999999999,-55.89392
85.008,-56.10754
85.012,-56.32116
85.01599999999999,-56.39244
85.02,-56.53478
85.024,-56.81946
85.028,-57.2467
85.032,-57.88756
85.036,-58.67054
85.04,-59.59608
85.044,-60.52162
85.048,-61.3761
85.052,-62.23036
85.05600000000001,-62.94228
85.06,-63.72548
85.06400000000001,-64.50868
85.068,-65.2206
85.07199999999999,-66.14614
85.076,-67.21402
85.08,-68.28190000000001
85.084,-69.5634
85.088,-70.77384
85.092,-72.1264
85.096,-73.1945
85.1,-74.26238000000001
85.104,-75.18792
85.108,-76.04218
85.112,-76.96772
85.116,-77.67964
85.12,-78.53412
85.12400000000001,-79.53072
85.128,-80.3852
85.132,-81.23946000000001
85.13600000000001,-81.88032
85.13999999999999,-82.44968
85.14399999999999,-83.09054
85.148,-83.58884
85.152,-84.2297
85.15599999999999,-85.08395999999999
85.16,-85.93844
85.164,-86.86398
85.16799999999999,-87.78952000000001
85.172,-88.43016
85.176,-88.78612
85.18,-89.14207999999999
85.184,-89.28442
85.188,-89.42698
85.19200000000001,-89.49804
85.196,-89.56932
85.2,-89.64038
85.20400000000001,-89.71166
85.20800000000001,-89.49804
85.21199999999999,-89.28442
85.216,-89.07102
85.22,-88.78612
85.22399999999999,-88.50144
85.228,-88.35888
85.232,-88.28782
85.236,-88.35888
85.24,-88.21654000000001
85.244,-88.35888
85.248,-88.35888
85.252,-88.28782
85.256,-88.21654000000001
85.26,-88.14547999999999
85.26400000000001,-87.78952000000001
85.268,-87.71824
85.272,-87.5759
85.27600000000001,-87.43334
85.28,-87.36228
85.28399999999999,-87.36228
85.288,-87.36228
85.292,-87.291
85.29599999999999,-87.07738
85.3,-86.7927
85.304,-86.22312
85.30799999999999,-85.79588
85.312,-85.29758
85.316,-85.0129
85.32,-85.08395999999999
85.324,-85.36886
85.328,-85.72482
85.33200000000001,-86.2944
85.336,-86.72142
85.34,-87.00632
85.34400000000001,-87.21994000000001
85.348,-87.36228
85.352,-87.43334
85.356,-87.71824
85.36,-88.21654000000001
85.36399999999999,-88.78612
85.368,-89.42698
85.372,-89.99656
85.37599999999999,-90.42358
85.38,-90.6372
85.384,-90.42358
85.388,-90.28124
85.392,-90.06762
85.396,-89.92528
85.4,-89.854
85.404,-89.854
85.408,-89.92528
85.412,-89.78294
85.41600000000001,-89.64038
85.42,-89.3557
85.424,-89.07102
85.428,-88.8574
85.43199999999999,-88.64378
85.43599999999999,-88.43016
85.44,-88.14547999999999
85.444,-88.00292
85.448,-87.64696
85.452,-87.36228
85.456,-87.07738
85.46,-86.57908
85.464,-86.22312
85.468,-85.86716
85.47200000000001,-85.29758
85.476,-84.87034
85.48,-84.44332
85.48400000000001,-84.01608
85.488,-83.66012
85.492,-83.16182
85.49600000000001,-82.87692
85.5,-82.37862
85.50399999999999,-81.73776000000001
85.508,-81.09712
85.512,-80.24264
85.51599999999999,-79.45966
85.52,-78.67645999999999
85.524,-77.96454
85.528,-77.39496
85.532,-76.7541
85.536,-75.97112
85.54,-74.9743
85.544,-73.6928
85.548,-72.19768
85.552,-70.3466
85.556,-68.42446
85.56,-66.43082
85.56400000000001,-64.4374
85.56800000000001,-62.51526
85.57199999999999,-60.52162
85.576,-58.38586
85.58,-55.82286
85.58399999999999,-52.9039
85.588,-49.62876
85.592,-45.99788
85.596,-42.0821
85.6,-38.02398
85.604,-33.75224
85.608,-29.40944
85.612,-24.85302
85.616,-20.08298
85.62,-15.170380000000002
85.62400000000001,-10.115659999999998
85.628,-5.131999999999998
85.632,-0.077060000000003
85.63600000000001,4.83532000000001
85.64,9.46302
85.64399999999999,13.94838
85.648,17.93522
85.652,21.77972
85.65599999999999,25.125919999999997
85.66,28.187439999999995
85.664,30.75044
85.66799999999999,33.099819999999994
85.672,35.09324000000001
85.676,36.58836
85.68,37.65624
85.684,38.22582
85.688,38.439440000000005
85.69200000000001,38.15476
85.696,37.44283999999999
85.7,36.37474
85.70400000000001,35.16452
85.70800000000001,33.81174
85.712,32.31662
85.716,30.67916
85.72,29.112980000000007
85.72399999999999,27.119339999999998
85.728,25.05485999999999
85.732,22.70526000000001
85.736,20.21354000000001
85.74,17.57925999999999
85.744,15.158599999999993
85.748,12.595600000000005
85.752,10.032600000000002
85.756,7.4696
85.76,4.83532000000001
85.76400000000001,1.987640000000006
85.768,-0.8602600000000038
85.772,-3.7079399999999936
85.77600000000001,-6.555839999999996
85.78,-9.11884
85.784,-11.68184
85.788,-14.031219999999998
85.79199999999999,-16.09592
85.79599999999999,-18.231900000000003
85.8,-20.36766
85.804,-22.50342
85.80799999999999,-24.56812
85.812,-26.7041
85.816,-28.62624
85.82,-30.548600000000004
85.824,-32.18606
85.828,-33.68118
85.83200000000001,-35.10502
85.836,-36.38652
85.84,-37.7393
85.84400000000001,-39.09208
85.848,-40.37358
85.852,-41.86848
85.85600000000001,-43.3636
85.86,-44.93
85.86399999999999,-46.42512
85.868,-47.92024
85.872,-49.41536
85.87599999999999,-50.76792
85.88,-51.90708
85.884,-53.04624
85.888,-54.04284
85.892,-55.11094
85.896,-56.17882
85.9,-57.2467
85.904,-58.24352
85.908,-59.09778
85.912,-59.88098
85.91600000000001,-60.45056
85.92,-61.02014
85.924,-61.66078
85.928,-62.30164
85.93199999999999,-63.08462
85.93599999999999,-64.08144
85.94,-64.86464
85.944,-65.7189
85.948,-66.0038
85.952,-66.28847999999999
85.956,-66.35976
85.96,-66.5021
85.964,-66.5021
85.968,-66.5021
85.97200000000001,-66.64444
85.976,-66.85806
85.98,-67.21402
85.98400000000001,-67.42764
85.988,-67.71232
85.992,-67.99722
85.99600000000001,-68.21084
86.0,-68.5668
86.00399999999999,-68.92276
86.008,-69.0651
86.012,-69.20744
86.01599999999999,-69.42106
86.02,-69.49234
86.024,-69.49234
86.02799999999999,-69.49234
86.032,-69.49234
86.036,-69.63468
86.04,-69.91936
86.044,-70.20426
86.048,-70.6315
86.052,-71.1298
86.056,-71.48576
86.06,-72.05534
86.06400000000001,-72.55364
86.06800000000001,-73.12322
86.072,-73.6928
86.076,-74.04876
86.08,-74.40472
86.08399999999999,-74.54706
86.088,-74.76068000000001
86.092,-74.9743
86.096,-75.25898000000001
86.1,-75.68622
86.104,-75.89984
86.108,-76.18452
86.112,-76.11346
86.116,-75.68622
86.12,-75.11664
86.12400000000001,-74.54706
86.128,-73.83514
86.132,-73.05194
86.13600000000001,-72.4113
86.14,-71.69938
86.144,-70.8449
86.148,-69.77702
86.152,-68.63786
86.15599999999999,-67.2853
86.16,-65.57656
86.164,-64.08144
86.16799999999999,-62.3727
86.172,-60.73524
86.176,-58.95544
86.18,-57.10436
86.184,-55.11094
86.188,-52.83262
86.19200000000001,-50.3409
86.196,-47.77768
86.2,-45.00106
86.20400000000001,-42.367
86.20800000000001,-39.73272
86.212,-37.31206
86.216,-34.891400000000004
86.22,-32.68436
86.22399999999999,-30.69094
86.228,-28.55518
86.232,-26.56154
86.23599999999999,-24.56812
86.24,-22.36108
86.244,-20.36766
86.248,-18.445300000000003
86.252,-16.523160000000004
86.256,-15.09932
86.26,-13.746539999999996
86.264,-12.67866
86.268,-11.824179999999998
86.272,-11.041200000000003
86.27600000000001,-10.40034
86.28,-9.973099999999995
86.284,-9.546079999999996
86.288,-9.40352
86.29199999999999,-9.474800000000002
86.29599999999999,-9.90204
86.3,-10.40034
86.304,-11.11226
86.30799999999999,-11.824179999999998
86.312,-12.67866
86.316,-13.6042
86.32,-14.458460000000002
86.324,-15.59762
86.328,-16.950400000000002
86.33200000000001,-18.587860000000006
86.336,-20.36766
86.34,-22.36108
86.34400000000001,-24.21216
86.348,-26.13452
86.352,-28.05666
86.35600000000001,-29.83668
86.36,-31.47414
86.36399999999999,-33.32522
86.368,-35.10502
86.372,-36.9561
86.37599999999999,-39.0208
86.38,-41.22784
86.384,-43.3636
86.388,-45.57064
86.392,-47.493
86.396,-49.41536
86.4,-51.19516
86.404,-52.76134
86.408,-54.25646
86.412,-55.53796
86.41600000000001,-56.96202
86.42,-58.24352
86.424,-59.59608
86.42800000000001,-60.87758
86.43199999999999,-62.23036
86.43599999999999,-63.51186
86.44,-64.50868
86.44399999999999,-65.43422
86.448,-66.43082
86.452,-67.42764
86.456,-68.42446
86.46,-69.5634
86.464,-70.6315
86.468,-71.913
86.472,-72.98088
86.476,-73.97748
86.48,-74.83196
86.48400000000001,-75.54388
86.488,-76.18452
86.492,-76.82538
86.49600000000001,-77.60858
86.5,-78.3205
86.50399999999999,-79.03242
86.508,-79.53072
86.512,-80.02924
86.51599999999999,-80.17158
86.52,-80.24264
86.524,-80.17158
86.52799999999999,-80.02924
86.532,-79.95796
86.536,-80.02924
86.54,-80.02924
86.544,-80.1003
86.548,-80.31392
86.552,-80.31392
86.556,-80.31392
86.56,-80.31392
86.56400000000001,-80.45626
86.56800000000001,-80.52754
86.572,-80.81222
86.576,-81.09712
86.58,-81.3818
86.58399999999999,-81.6667
86.588,-81.95138
86.592,-82.30734
86.596,-82.44968
86.6,-82.59224
86.604,-82.80586
86.608,-82.87692
86.612,-83.09054
86.616,-83.37522
86.62,-83.80246
86.62400000000001,-84.51438
86.628,-85.22630000000001
86.632,-86.0095
86.63600000000001,-86.65036
86.64,-87.291
86.644,-87.64696
86.648,-87.93186
86.652,-88.28782
86.65599999999999,-88.57249999999999
86.66,-88.99974
86.664,-89.49804
86.66799999999999,-89.854
86.672,-90.20996
86.676,-90.42358
86.67999999999999,-90.49486
86.684,-90.35252
86.688,-90.1389
86.69200000000001,-90.06762
86.696,-89.854
86.7,-89.854
86.70400000000001,-89.854
86.708,-89.854
86.712,-89.92528
86.71600000000001,-89.854
86.72,-89.92528
86.72399999999999,-89.92528
86.728,-89.854
86.732,-89.92528
86.73599999999999,-89.99656
86.74,-89.99656
86.744,-89.99656
86.748,-90.06762
86.752,-89.92528
86.756,-89.854
86.76,-89.49804
86.764,-89.14207999999999
86.768,-88.71484
86.772,-88.21654000000001
86.77600000000001,-87.71824
86.78,-87.43334
86.784,-87.291
86.78800000000001,-87.14866
86.79199999999999,-87.14866
86.79599999999999,-87.21994000000001
86.8,-87.36228
86.804,-87.43334
86.80799999999999,-87.291
86.812,-87.21994000000001
86.816,-87.07738
86.82,-87.14866
86.824,-87.291
86.828,-87.43334
86.83200000000001,-87.5759
86.836,-87.64696
86.84,-87.43334
86.84400000000001,-87.21994000000001
86.848,-86.93504
86.852,-86.72142
86.85600000000001,-86.57908
86.86000000000001,-86.72142
86.86399999999999,-86.7927
86.868,-87.00632
86.872,-87.00632
86.87599999999999,-86.86398
86.88,-86.5078
86.884,-86.0095
86.888,-85.43992
86.892,-84.87034
86.896,-84.51438
86.9,-84.08736
86.904,-83.87374
86.908,-83.80246
86.912,-83.7314
86.916,-83.80246
86.92,-83.7314
86.924,-83.66012
86.92800000000001,-83.37522
86.932,-83.01926
86.93599999999999,-82.66329999999999
86.94,-82.09372
86.94399999999999,-81.6667
86.948,-81.31074
86.952,-81.02584
86.956,-80.8835
86.96,-80.81222
86.964,-80.5986
86.968,-80.3852
86.972,-80.1003
86.976,-79.602
86.98,-79.24604
86.98400000000001,-79.03242
86.988,-78.89008
86.992,-78.53412
86.99600000000001,-78.3205
87.0,-77.75092
87.004,-77.25262000000001
87.008,-76.54048
87.012,-75.7575
87.01599999999999,-74.9743
87.02,-74.26238000000001
87.024,-73.62152
87.02799999999999,-73.05194
87.032,-72.26895999999999
87.036,-71.27214000000001
87.04,-70.06192
87.044,-68.63786
87.048,-67.2853
87.052,-65.64784
87.056,-64.15272
87.06,-62.58632
87.06400000000001,-61.0912
87.06800000000001,-59.52502
87.072,-57.95862
87.07600000000001,-56.2501
87.08,-54.47008
87.08399999999999,-52.619
87.088,-50.5543
87.092,-48.41854
87.096,-46.14022
87.1,-43.79084
87.104,-41.51252
87.108,-39.30548
87.112,-37.09844
87.116,-34.891400000000004
87.12,-32.75564
87.124,-30.40626
87.128,-28.270280000000003
87.132,-25.99218
87.13600000000001,-23.78514
87.14,-21.93406
87.144,-20.15404
87.148,-18.587860000000006
87.15199999999999,-17.448700000000002
87.15599999999999,-16.30954
87.16,-15.241660000000005
87.164,-14.316119999999998
87.16799999999999,-13.319299999999998
87.172,-12.322700000000005
87.176,-11.468220000000002
87.17999999999999,-10.89864
87.184,-10.542679999999995
87.188,-10.258000000000004
87.19200000000001,-10.40034
87.196,-10.542679999999995
87.2,-10.827580000000005
87.20400000000001,-11.11226
87.208,-11.325879999999998
87.212,-11.68184
87.21600000000001,-12.10908
87.22,-12.67866
87.22399999999999,-13.532919999999995
87.228,-14.316119999999998
87.232,-15.384
87.23599999999999,-16.523160000000004
87.24,-17.733380000000004
87.244,-19.228500000000004
87.248,-20.652559999999998
87.252,-22.14746
87.256,-23.71386
87.26,-25.28004
87.264,-26.84644
87.268,-28.41262
87.272,-30.121360000000003
87.27600000000001,-31.8301
87.28,-33.46756
87.284,-35.03396
87.28800000000001,-36.38652
87.292,-37.66802
87.29599999999999,-39.09208
87.3,-40.23102
87.304,-41.65508
87.30799999999999,-43.07892
87.312,-44.6451
87.316,-46.42512
87.32,-47.92024
87.324,-49.41536
87.328,-50.76792
87.33200000000001,-51.90708
87.336,-53.1173
87.34,-54.11412
87.34400000000001,-55.182
87.348,-56.2501
87.352,-57.46032
87.35600000000001,-58.5282
87.36,-59.59608
87.364,-60.52162
87.368,-61.3761
87.372,-62.30164
87.37599999999999,-63.1559
87.38,-64.08144
87.384,-65.14932
87.38799999999999,-66.14614
87.392,-67.2853
87.396,-68.28190000000001
87.4,-69.27871999999999
87.404,-70.27532
87.408,-71.20086
87.412,-71.98406
87.416,-72.69598
87.42,-73.33684
87.424,-74.12004
87.42800000000001,-74.76068000000001
87.432,-75.61516
87.43599999999999,-76.39814
87.44,-77.25262000000001
87.44399999999999,-78.0356
87.448,-78.60518
87.452,-79.1037
87.456,-79.38838
87.46,-79.67328
87.464,-80.02924
87.468,-80.52754
87.472,-81.09712
87.476,-81.95138
87.48,-82.52096
87.48400000000001,-83.16182
87.488,-83.58884
87.492,-83.87374
87.49600000000001,-84.01608
87.5,-84.30076
87.504,-84.44332
87.508,-84.72800000000001
87.512,-85.15523999999999
87.51599999999999,-85.43992
87.52,-85.65353999999999
87.524,-85.86716
87.52799999999999,-86.0095
87.532,-86.15183999999999
87.536,-86.22312
87.54,-86.2944
87.544,-86.43674
87.548,-86.5078
87.552,-86.65036
87.556,-86.72142
87.56,-86.65036
87.56400000000001,-86.57908
87.568,-86.2944
87.572,-85.93844
87.57600000000001,-85.5112
87.58,-85.0129
87.58399999999999,-84.37204
87.588,-83.80246
87.592,-83.23288
87.59599999999999,-82.66329999999999
87.6,-82.165
87.604,-81.6667
87.608,-81.09712
87.612,-80.31392
87.616,-79.3171
87.62,-78.39156
87.624,-77.39496
87.628,-76.7541
87.632,-76.2558
87.63600000000001,-75.97112
87.64,-75.7575
87.644,-75.40154
87.64800000000001,-74.9743
87.65199999999999,-74.61834
87.65599999999999,-74.1911
87.66,-73.97748
87.664,-73.90642
87.66799999999999,-73.76407999999999
87.672,-74.12004
87.676,-74.33344
87.67999999999999,-74.54706
87.684,-74.54706
87.688,-74.476
87.69200000000001,-74.1911
87.696,-73.97748
87.7,-73.47918
87.70400000000001,-73.1945
87.708,-72.9096
87.712,-72.76726
87.71600000000001,-72.76726
87.72000000000001,-72.9096
87.72399999999999,-72.9096
87.728,-73.1945
87.732,-73.1945
87.73599999999999,-73.12322
87.74,-72.9096
87.744,-72.69598
87.748,-72.62492
87.752,-72.69598
87.756,-73.05194
87.76,-73.4079
87.764,-73.83514
87.768,-74.04876
87.772,-74.26238000000001
87.77600000000001,-74.61834
87.78,-74.68962
87.784,-74.90302
87.78800000000001,-75.18792
87.792,-75.40154
87.79599999999999,-75.61516
87.8,-75.82856
87.80399999999999,-75.89984
87.80799999999999,-75.61516
87.812,-75.25898000000001
87.816,-74.76068000000001
87.82,-74.40472
87.824,-74.12004
87.828,-73.90642
87.832,-73.83514
87.836,-73.83514
87.84,-73.97748
87.84400000000001,-73.90642
87.848,-73.83514
87.852,-73.62152
87.85600000000001,-73.33684
87.86,-72.83854
87.864,-72.48236
87.868,-71.98406
87.872,-71.6281
87.87599999999999,-71.41448
87.88,-71.41448
87.884,-71.27214000000001
87.88799999999999,-71.1298
87.892,-70.98746
87.896,-70.56022
87.9,-70.06192
87.904,-69.70596
87.908,-69.27871999999999
87.912,-68.92276
