5465.2797
7547.9337
9651.9811
9704.6941
9714.2435
9754.9743
13890.57
13962.849
14007.179
14122.359
14178.184
14266.948
14301.944
15286.105
18962.557
19982.464
19983.611
20080.676
20147.072
20278.19
22516.248
23753.973
23960.258
24051.971
24066.021
24070.376
24154.166
24182.295
24225.63
24321.936
24326.911
30374.812
30393.445
30464.454
30479.275
30535.839
30554.979
30575.479
36161.841
36516.265
36615.811
36617.106
36618.773
36645.949
36885.671
45356.154
45384.95
45449.292
45509.299
45565.581
49668.926
49686.131
49885.293
49892.511
50006.41
50020.611
54359.558
58652.325
63636.498
64191.147
64219.331
69156.347
69286.55
74783.745
74821.54
86755.874
91265.297
91280.449
91287.479
91434.663
95943.359
95958.471
95994.23
96025.753
96064.389
111392.26
111622.98
111657.31
111660.9
111718.96
118859.95
118973.01
118989
119053.07
120147.22
120167.81
127050.23
127325.14
127384.66
127411.21
133702.93
133821.23
133947.37
134120.46
134159.57
134217.53
134237.46
150948.04
150954.23
151019.79
151047.28
151097.2
151236.41
151315.97
151347.35
151413.53
151415.29
151483.94
151484.39
151699.94
161095.47
161125.36
161138.64
161147.94
161246.1
161251.05
161261.12
161385.19
161452.02
164415.98
178579.26
178641.68
178674.59
178725.1
193047.91
193758.74
193807.34
193907.64
195290.01
195346.34
195861.14
199350.98
200048.24
200106.51
200112.86
200213.39
200215.54
200255.15
200260.49
200269.98
217000.93
217348.16
217386.6
217443.67
217457.01
235354.48
235527.54
235557.94
235571.05
235847.79
236009.68
240009.03
255844.88
255913.1
255919.25
256003.5
256020.79
256116.42
260425.31
260435.39
260552.83
260836.07
261056.19
261153.77
261359.03
261723.66
261996.4
262151.77
262313.09
262657.9
262803.57
262881.67
262892.25
263000.76
263036.36
263226.2
263347.9
263517.99
263552.01
263591.38
263598.14
263626.5
263712.38
263774.76
263812.76
263855.28
263888.76
264027.78
264077.75
264135.42
264145.15
264227.27
264275.69
264304.58
264358.29
264384.85
264420.34
264620.57
264763.3
264929.25
265144.54
265373.43
265404.76
265713.42
265994.71
266046
266349.08
266452.22
266546.7
267377.3
267389.42
267461.95
267779.68
267799.09
267839.02
267855.56
268246.16
268266.36
268405.22
268459.07
268727.14
268934.53
269056.63
269189.36
269235.75
269270.92
269313.44
269314.89
269630.42
269649.35
289730.11
289860.6
289885.42
289926.16
291853.27
303092.01
303149.24
303185.72
303186.03
303390.64
303525.47
303551.06
303649.47
303667.33
303711.52
303891.86
303934.51
303966.14
304088.87
304114.29
304220.07
304267.19
304636.33
304734.67
317300.1
317494.41
322944.71
327290.27
327392.22
327491.23
327651.91
327713.7
327733.3
327756.91
327785.42
327803.88
327899.64
327958.18
328051.9
352653.66
353066.98
